Is Registered,Accepts Card,MCC Category group,Current pricing,Transaction Fees per Unit Turnover Scaled,Average Transaction Amount Scaled,Visa Credit Scaled,Annual Card Turnover Scaled,Visa Business Debit Scaled
1,0,0,Neutral,0.11646296804907079,0.0020677432059866088,0.07838194896893745,0.021754128531788212,0.0757444697826626
1,0,0,Neutral,0.15445619335347438,0.0018708152816069316,0.04100043716136553,0.0008769300553324709,0.034999001929602765
1,0,1,Non-Competitive,0.45436807653575045,0.0010831035840882237,0.019009895743637983,8.31052850277066e-05,0.003127287244660325
0,0,0,Competitive,0.09466263846928501,0.009747932256794014,0.02205677798826288,0.0014032459833103466,0.021558320580211593
1,1,0,Neutral,0.17554128902316218,0.000393855848759354,0.13638109873223206,0.00526289612181477,0.13360835717612615
0,0,0,Neutral,0.11868496139644182,0.0013784954706577393,0.05045018789107175,0.00350850969522185,0.04529021669217291
1,1,1,Competitive,0.06552114803625379,0.009747932256794014,0.02014916475684555,0.002982193767243974,0.021159092421318786
1,0,1,Non-Competitive,0.43548590130916426,0.0008861756597085466,0.01805608912792931,0.000175175484695303,0.002887750349324639
0,1,1,Neutral,0.21834088620342412,0.000393855848759354,0.007087313047279662,0.00042078958441831173,0.00013307605296426902
0,0,0,Neutral,0.13620342396777446,0.0018708152816069316,0.038615920622093874,0.0010523686979917626,0.03479938785015636
1,1,0,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.00350850969522185,0.08769711890345333
1,1,1,Neutral,0.18803949072075965,0.03436392280425364,0.01374881956968939,0.00350850969522185,0.0038306892389000312
0,1,1,Competitive,0.05293303121852973,0.04913351713272942,0.006901850649780756,0.00350850969522185,0.007851487124891875
0,0,0,Neutral,0.13190248405505206,0.0013784954706577393,0.04965534904464786,0.0021050005539475143,0.04548983077161931
0,1,0,Neutral,0.13190248405505206,0.0013784954706577393,0.04965534904464786,0.0013155266619807005,0.04548983077161931
0,1,0,Neutral,0.1919058408862035,0.0023631350925561244,0.0304025858757137,6.991229909972783e-05,0.033135937188103
1,1,1,Competitive,0.03214165827458877,0.014671130366285938,0.007528890184181821,0.011403248614889987,0.004568944485106571
0,1,1,Competitive,0.09807595476024482,0.0011815675462780622,0.054859165765679466,0.00526289612181477,0.05171540150580672
1,1,1,Neutral,0.15468697549513266,0.0013784954706577393,0.1139843063485545,0.0017541232686289305,0.11542129660434272
0,1,0,Non-Competitive,0.43548590130916426,0.000393855848759354,0.01805608912792931,0.000262894806024949,0.002887750349324639
1,0,0,Non-Competitive,0.23627895266868082,0.0008861756597085466,0.17108906169274182,0.0008769300553324709,0.17126888016501432
1,1,1,Competitive,0.09472557905337366,0.0018708152816069316,0.055016095486640076,0.003157632409903266,0.05303080710626123
0,0,0,Non-Competitive,0.43548590130916426,0.0018708152816069316,0.01805608912792931,0.000350614127354595,0.002887750349324639
0,0,1,Non-Competitive,0.43548590130916426,0.0038400945254037015,0.01805608912792931,1.7280706301940254e-05,0.002887750349324639
1,1,1,Competitive,0.07899043303121857,0.002855454903505317,0.03845695285280909,0.0012278073406510545,0.036396300485727597
1,1,1,Competitive,0.04787680429674389,0.014671130366285938,0.008323729030605713,0.00701728254840769,0.004768558564552975
1,1,0,Competitive,0.09308912386706951,0.0018708152816069316,0.05517506325592486,0.00526289612181477,0.05003659591456518
0,0,0,Competitive,0.05941591137965764,0.0018708152816069316,0.03623140408282221,0.009648862188297068,0.03340208929403154
1,1,1,Competitive,0.07162638469284997,0.005809373769200473,0.02301058460397154,0.00350850969522185,0.018564109388515538
1,0,1,Non-Competitive,0.43548590130916426,0.00728633320204805,0.01805608912792931,0.000350614127354595,0.002887750349324639
1,0,0,Competitive,0.05903826787512591,0.029440724694761715,0.009763270496906751,0.00263131648192539,0.005256504092088629
0,0,0,Neutral,0.21168716731405562,0.0012800315084679009,0.051219793758244085,0.000350614127354595,0.05404788836820243
0,1,0,Neutral,0.15468697549513266,0.0013784954706577393,0.1139843063485545,0.0017541232686289305,0.11542129660434272
0,0,0,Non-Competitive,0.45436807653575045,0.00029539188656951555,0.019009895743637983,8.745616336565703e-05,0.003127287244660325
1,0,0,Neutral,0.1250365461455999,0.002953918865695155,0.026864271010988004,0.0008769300553324709,0.022994254119455076
1,1,1,Competitive,0.04511441199507667,0.8860771957463568,0.0032971092888694573,0.042105011080266076,0.00031790390430353225
0,1,1,Non-Competitive,0.22967019133937572,0.0008861756597085466,0.07014452819690807,3.482457056786945e-05,0.07305875307738373
0,0,1,Neutral,0.1824647532729105,0.0038400945254037015,0.020467100295415104,0.000262894806024949,0.023155233215782823
1,0,1,Competitive,0.059940416247062825,0.2952934226073257,0.0049235850764590815,0.00350850969522185,0.000953711712910595
0,0,0,Non-Competitive,0.43548590130916426,0.0008861756597085466,0.01805608912792931,1.7280706301940254e-05,0.002887750349324639
1,1,0,Competitive,0.021336858006042292,0.009747932256794014,0.010531614715116508,0.013157635041482907,0.006786878701177723
0,0,0,Competitive,0.08994209466263851,0.0018708152816069316,0.03702624292924609,0.0049120188364961855,0.03400093153237075
0,0,1,Non-Competitive,0.221487915407855,0.24606144151240644,0.006928345277994885,0.00438570290851831,0.00408543482600306
1,1,0,Neutral,0.218340886203424,0.005021662071681764,0.007087313047279662,0.0003155263988227366,0.00013307605296426902
1,0,0,Neutral,0.11046072507552872,0.0013784954706577393,0.07157523812047108,0.0014032459833103466,0.06966531372679487
0,0,1,Non-Competitive,0.45436807653575056,0.0033477747144545094,0.019009895743637983,6.991229909972783e-05,0.003127287244660325
0,0,0,Neutral,0.17512168512923798,0.00728633320204805,0.01273950039962731,0.0013155266619807005,0.015392463459533793
0,0,0,Competitive,0.0836480362537765,0.0023631350925561244,0.0304025858757137,0.00438570290851831,0.027347128884157298
1,0,1,Competitive,0.056102947908083886,0.010732571878692398,0.01437092720360038,0.0017541232686289305,0.012200654492224126
0,0,1,Non-Competitive,0.43548590130916426,9.846396218983852e-05,0.01805608912792931,3.482457056786945e-05,0.002887750349324639
1,1,1,Non-Competitive,0.37569234642497495,0.04421031902323749,0.015035701511518536,0.000350614127354595,0.002129216847428305
0,1,0,Competitive,0.07105991943605243,0.005809373769200473,0.02364645568111065,0.004034825623199726,0.021159092421318786
1,0,1,Neutral,0.16735901309164158,0.09836549822764869,0.004570323366937353,0.0008769300553324709,0.0071861068600705316
1,0,0,Neutral,0.11952416918429005,0.004824734147302088,0.020334627154344455,0.0014032459833103466,0.0146383658260696
1,1,0,Competitive,0.06617677912051027,0.00935407640803466,0.020839129033255174,0.0017541232686289305,0.021852196863841017
1,0,0,Neutral,0.12927995971802625,0.009747932256794014,0.014505808947235946,0.0008769300553324709,0.008383791336748951
1,1,0,Neutral,0.15030211480362543,0.0008861756597085466,0.1058062977731265,0.0013155266619807005,0.10173664249118372
0,1,1,Competitive,0.08941758979523336,0.014671130366285938,0.016537063776985883,0.0007014914126731789,0.016013485040033717
0,0,0,Neutral,0.16830312185297086,0.03928712091374557,0.005563871924967212,0.00043833344868424097,0.00818417725730255
0,0,1,Competitive,0.09120090634441093,0.0018708152816069316,0.03782108177566998,0.003157632409903266,0.03400093153237075
1,1,1,Competitive,0.05208091254163759,0.025502166207168175,0.00645551806678888,0.00526289612181477,0.0030914590765545587
1,1,0,Competitive,0.07477341389728097,0.004824734147302088,0.026322413130737736,0.0022804391966068063,0.021891010712622262
1,0,0,Non-Competitive,0.37569234642497495,0.0015754233950374162,0.015035701511518536,0.00043833344868424097,0.002129216847428305
0,0,0,Neutral,0.208689996643169,0.0013784954706577393,0.048065671351800086,0.00021026321322716138,0.05087941091667221
1,0,0,Neutral,0.1809122188653911,0.0010831035840882237,0.1415828774049395,0.00263131648192539,0.14314547430523208
0,0,1,Non-Competitive,0.43548590130916426,0.1968294604174872,0.01805608912792931,0.0008769300553324709,0.002887750349324639
1,1,1,Competitive,0.04597663733760622,0.9999999999999999,0.005595454450427742,0.009648862188297068,0.0002313403433287487
0,1,0,Neutral,0.14396609600537097,0.002855454903505317,0.029961008738811537,0.0010523686979917626,0.023909330849247012
1,1,0,Non-Competitive,0.36448892245720055,0.000393855848759354,0.3347728747996344,0.003859386980540434,0.3372147182114579
0,0,0,Non-Competitive,0.43548590130916426,0.0010831035840882237,0.01805608912792931,0.000175175484695303,0.002887750349324639
0,1,1,Non-Competitive,0.43548590130916426,0.03337928318235525,0.01805608912792931,0.0014032459833103466,0.002887750349324639
1,1,1,Non-Competitive,0.37569234642497495,0.0033477747144545094,0.015035701511518536,0.0007014914126731789,0.002129216847428305
1,1,0,Neutral,0.11952416918429005,0.004824734147302088,0.020334627154344455,0.0017541232686289305,0.0146383658260696
0,0,1,Non-Competitive,0.43548590130916426,0.000393855848759354,0.01805608912792931,8.745616336565703e-05,0.002887750349324639
0,0,1,Neutral,0.16714921114467945,0.14759747932256792,0.004349534798486272,0.00263131648192539,0.006964313438463416
0,0,1,Neutral,0.16714921114467957,0.14759747932256792,0.004349534798486272,8.745616336565703e-05,0.006964313438463416
1,1,0,Non-Competitive,0.37569234642497495,0.014671130366285938,0.015035701511518536,0.017543601107965205,0.002129216847428305
0,0,0,Non-Competitive,0.43548590130916426,0.0013784954706577393,0.01805608912792931,0.0008769300553324709,0.002887750349324639
0,1,0,Neutral,0.21834088620342407,0.0014769594328475778,0.007087313047279662,0.0007014914126731789,0.00013307605296426902
0,0,1,Non-Competitive,0.24918177240684802,0.0008861756597085466,0.07809291666114695,0.000175175484695303,0.06846762925011644
1,1,1,Non-Competitive,0.45436807653575045,0.004332414336352895,0.019009895743637983,0.000262894806024949,0.003127287244660325
0,0,1,Non-Competitive,0.2756168177240686,0.0006892477353288697,0.2124869182773193,0.0007014914126731789,0.21285514671634842
0,1,0,Non-Competitive,0.37569234642497495,0.019594328475777866,0.015035701511518536,0.0007014914126731789,0.002129216847428305
0,0,1,Non-Competitive,0.37569234642497507,0.0013784954706577393,0.015035701511518536,1.4912284626039814e-06,0.002129216847428305
1,1,1,Non-Competitive,0.37569234642497495,0.0033477747144545094,0.015035701511518536,0.000350614127354595,0.002129216847428305
1,1,1,Neutral,0.21834088620342407,0.0018708152816069316,0.007087313047279662,0.0007014914126731789,0.00013307605296426902
1,1,0,Competitive,0.007175226586102715,0.1968294604174872,0.0026494628214129567,0.021052373961151043,0.00046576618537494266
1,1,1,Neutral,0.16043554884189326,0.009747932256794014,0.01609548664008372,0.000350614127354595,0.008583405416195355
0,0,0,Neutral,0.12927995971802625,0.009747932256794014,0.014505808947235946,0.001175175747853267,0.008383791336748951
1,0,0,Neutral,0.15445619335347438,0.0018708152816069316,0.04100043716136553,0.0008769300553324709,0.034999001929602765
0,0,1,Non-Competitive,0.3756923464249749,0.019594328475777866,0.015035701511518536,0.00021026321322716138,0.002129216847428305
0,0,0,Neutral,0.1679884189325278,0.04913351713272942,0.005232689072290592,8.745616336565703e-05,0.007851487124891877
0,0,1,Neutral,0.17931772406847946,0.004824734147302088,0.0171552717686489,8.745616336565703e-05,0.019828331891676095
0,0,1,Non-Competitive,0.43548590130916426,0.0033477747144545094,0.01805608912792931,0.000262894806024949,0.002887750349324639
1,1,1,Competitive,0.07679450598634892,0.0007877116975187081,0.07591446945242962,0.019297987534558126,0.07406421658866931
1,1,0,Competitive,0.09472557905337366,0.0018708152816069316,0.055016095486640076,0.00350850969522185,0.05303080710626123
0,0,1,Neutral,0.21834088620342407,0.002855454903505317,0.007087313047279662,0.00043833344868424097,0.00013307605296426902
1,1,0,Competitive,0.09472557905337368,0.0018708152816069316,0.055016095486640076,0.0010523686979917626,0.05303080710626123
0,1,0,Neutral,0.18471263127607546,0.0033477747144545094,0.022832692100248103,0.0007892107340028248,0.025531591304430484
1,1,1,Competitive,0.015672205438066467,0.0038400945254037015,0.01649290606329567,0.10526292243761118,0.0165679685940515
1,1,1,Neutral,0.12004867405169521,0.0046278062229224105,0.020886598575472155,0.0017541232686289305,0.015192849380087388
1,1,0,Competitive,0.09461768090922172,0.0012800315084679009,0.051219793758244085,0.00526289612181477,0.04805946598481032
1,0,1,Non-Competitive,0.45436807653575045,0.04421031902323749,0.019009895743637983,0.00043833344868424097,0.003127287244660325
1,0,0,Non-Competitive,0.37569234642497495,0.014671130366285938,0.015035701511518536,0.0007014914126731789,0.002129216847428305
0,0,0,Competitive,0.07601124538435718,0.005809373769200473,0.031188593179399544,0.00350850969522185,0.03224876350167454
0,0,0,Non-Competitive,0.43548590130916426,0.0013784954706577393,0.01805608912792931,3.482457056786945e-05,0.002887750349324639
1,0,1,Non-Competitive,0.37569234642497495,0.009747932256794014,0.015035701511518536,8.745616336565703e-05,0.002129216847428305
0,0,1,Non-Competitive,0.43548590130916426,0.00019692792437967703,0.01805608912792931,1.3771933448754418e-05,0.002887750349324639
1,1,0,Competitive,0.058306169502305646,0.007384797164237889,0.01857064269693004,0.017543601107965205,0.01326558127970135
1,1,1,Competitive,0.019448640483383697,0.004824734147302088,0.01556559407580113,0.017543601107965205,0.01344068134939118
1,0,0,Competitive,0.09474356207739891,0.0033477747144545094,0.05090185821967453,0.00263131648192539,0.05205174757373839
0,0,1,Non-Competitive,0.43548590130916426,0.002855454903505317,0.01805608912792931,8.745616336565703e-05,0.002887750349324639
1,1,1,Competitive,0.06728348439073513,0.0014769594328475778,0.044510975399737696,0.010526055401593527,0.04171934260429836
1,1,1,Neutral,0.11260070493454179,0.0008861756597085466,0.07014452819690807,0.006315527977770521,0.06707033069399163
1,1,0,Neutral,0.11092228935884531,0.002855454903505317,0.027576492199539872,0.0014032459833103466,0.023310488610907804
1,0,0,Competitive,0.050009790757524916,0.0016738873572272547,0.04070605240343076,0.014912021468075826,0.037098646320816796
0,1,1,Non-Competitive,0.43548590130916426,0.0038400945254037015,0.01805608912792931,0.0005260527700138869,0.002887750349324639
1,1,0,Competitive,0.046198388721047354,0.0014769594328475778,0.043716136553313814,0.028069919667522723,0.04171934260429836
0,1,1,Competitive,0.10111404833836861,0.007778653012997242,0.022686025408348458,0.0007892107340028248,0.017399693925078185
1,1,0,Competitive,0.050179380664652565,0.39375738479716427,0.004004000688860332,0.00263131648192539,0.004940448466298488
0,0,1,Non-Competitive,0.45436807653575045,0.0018708152816069316,0.019009895743637983,8.745616336565703e-05,0.003127287244660325
0,0,1,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.00350850969522185,0.08769711890345333
1,0,0,Competitive,0.09472557905337366,0.0018708152816069316,0.055016095486640076,0.00350850969522185,0.05303080710626123
0,0,0,Neutral,0.13557401812688824,0.004824734147302088,0.021129466000768343,0.0008769300553324709,0.015037593984962407
1,1,0,Neutral,0.1981998992950656,0.0018708152816069316,0.03702624292924609,0.00021026321322716138,0.03978973983631645
1,0,0,Non-Competitive,0.43548590130916426,0.03436392280425364,0.01805608912792931,0.00021026321322716138,0.002887750349324639
1,1,1,Neutral,0.10489048338368585,0.39375738479716427,0.005663226780770199,0.0010523686979917626,0.001696719675294432
0,0,1,Non-Competitive,0.43548590130916426,0.0033477747144545094,0.01805608912792931,5.2368434833798645e-05,0.002887750349324639
0,0,0,Neutral,0.18246475327291045,0.0038400945254037015,0.020467100295415104,1.7280706301940254e-05,0.023155233215782823
0,0,1,Non-Competitive,0.43548590130916426,0.014671130366285938,0.01805608912792931,0.000175175484695303,0.002887750349324639
0,0,0,Non-Competitive,0.37569234642497495,0.0018708152816069316,0.015035701511518536,0.0005260527700138869,0.002129216847428305
0,0,0,Non-Competitive,0.43548590130916426,0.0018708152816069316,0.01805608912792931,8.745616336565703e-05,0.002887750349324639
0,0,0,Non-Competitive,0.43548590130916426,0.0033477747144545094,0.01805608912792931,0.00021026321322716138,0.002887750349324639
0,0,0,Non-Competitive,0.45436807653575045,0.0013784954706577393,0.019009895743637983,0.0017541232686289305,0.003127287244660325
1,0,0,Non-Competitive,0.37569234642497495,0.029440724694761715,0.015035701511518536,0.015789214681372284,0.002129216847428305
0,0,0,Neutral,0.17092564618999667,0.014671130366285938,0.008323729030605713,0.0001400877561634446,0.01095659502739149
0,1,1,Neutral,0.21834088620342407,0.006301693580149665,0.007087313047279662,0.00038570185588645336,0.00013307605296426902
0,1,1,Neutral,0.15468697549513266,0.0013784954706577393,0.1139843063485545,0.0021050005539475143,0.11542129660434272
0,0,0,Non-Competitive,0.22967019133937583,0.0008861756597085466,0.07014452819690807,0.00013131582403048,0.07305875307738373
1,0,1,Non-Competitive,0.37569234642497495,0.9845411579361953,0.015035701511518536,0.0005260527700138869,0.002129216847428305
1,1,0,Competitive,0.08941758979523336,0.014671130366285938,0.016537063776985883,0.0007014914126731789,0.016013485040033717
0,1,0,Competitive,0.07839535841801705,0.00531705395825128,0.03369755418452545,0.003157632409903266,0.034769143292664485
0,0,1,Non-Competitive,0.45436807653575056,0.00029539188656951555,0.019009895743637983,6.991229909972783e-05,0.003127287244660325
1,0,1,Non-Competitive,0.43548590130916426,0.00531705395825128,0.01805608912792931,0.00021026321322716138,0.002887750349324639
1,1,1,Competitive,0.05375125881168179,0.011717211500590784,0.013777206671347386,0.022806760387743964,0.008450329363231085
1,1,0,Competitive,0.015252601544142333,0.00728633320204805,0.011149822706779533,0.017543601107965205,0.009004812917248873
0,1,1,Neutral,0.1832929188530239,0.003643166601024025,0.021338634118248316,5.2368434833798645e-05,0.02403073356423196
1,0,1,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.008420791689682024,0.08769711890345333
1,0,1,Neutral,0.21834088620342407,0.009747932256794014,0.007087313047279662,0.00350850969522185,0.00013307605296426902
1,1,1,Competitive,0.052807150050352455,0.019594328475777866,0.007219786188350312,0.00526289612181477,0.0038592055359638034
1,0,1,Non-Competitive,0.37569234642497495,0.0018708152816069316,0.015035701511518536,0.000350614127354595,0.002129216847428305
0,1,1,Neutral,0.18071640371489328,0.004332414336352895,0.01862719555832277,0.00042078958441831173,0.0213069547023902
0,0,1,Non-Competitive,0.43548590130916426,0.0018708152816069316,0.01805608912792931,0.000175175484695303,0.002887750349324639
1,1,0,Neutral,0.21708207452165168,0.0008861756597085466,0.07570840012187528,0.00043833344868424097,0.06846762925011644
1,1,1,Competitive,0.0891238670694864,0.0038400945254037015,0.044987878707592036,0.00263131648192539,0.04611085235211924
0,1,0,Neutral,0.21834088620342407,0.004824734147302088,0.007087313047279662,0.00306991308857362,0.00013307605296426902
1,1,0,Competitive,0.09472557905337368,0.0018708152816069316,0.055016095486640076,0.0010523686979917626,0.05303080710626123
0,1,1,Non-Competitive,0.37569234642497495,0.008763292634895628,0.015035701511518536,0.0008769300553324709,0.002129216847428305
1,0,1,Competitive,0.060108257804632456,0.00728633320204805,0.018585981692211907,0.0013155266619807005,0.016434892541087237
1,1,0,Neutral,0.11361474767819181,0.0007877116975187081,0.07750414714527741,0.00701728254840769,0.0742638306681157
0,0,1,Non-Competitive,0.43548590130916426,0.009747932256794014,0.01805608912792931,0.000350614127354595,0.002887750349324639
1,0,1,Non-Competitive,0.43548590130916426,0.004824734147302088,0.01805608912792931,1.7280706301940254e-05,0.002887750349324639
0,0,0,Non-Competitive,0.37569234642497495,0.0038400945254037015,0.015035701511518536,8.745616336565703e-05,0.002129216847428305
0,1,0,Competitive,0.10043219201074192,0.005809373769200473,0.016537063776985883,0.0017541232686289305,0.012220817530552043
0,0,1,Non-Competitive,0.45436807653575056,0.0008861756597085466,0.019009895743637983,3.482457056786945e-05,0.003127287244660325
1,0,0,Non-Competitive,0.43548590130916426,0.0008861756597085466,0.01805608912792931,1.7280706301940254e-05,0.002887750349324639
0,0,0,Neutral,0.18770980194696213,0.002855454903505317,0.025986814506692102,0.00012254389189751542,0.028700068755960702
1,1,0,Neutral,0.21834088620342407,0.0018708152816069316,0.007087313047279662,0.000262894806024949,0.00013307605296426902
1,1,0,Competitive,0.09472557905337366,0.0018708152816069316,0.055016095486640076,0.0014032459833103466,0.05303080710626123
1,1,0,Competitive,0.05932150050352471,0.007778653012997242,0.017758024560520357,0.00263131648192539,0.015603167210060548
1,1,0,Competitive,0.03581319234642495,0.007778653012997242,0.01139269013207572,0.010526055401593527,0.008450329363231085
1,0,1,Neutral,0.14396609600537097,0.002855454903505317,0.029961008738811537,0.0010523686979917626,0.023909330849247012
1,1,0,Neutral,0.14193101711983896,0.0008861756597085466,0.10469352338813305,0.00263131648192539,0.10293432696786214
0,1,0,Non-Competitive,0.43548590130916426,0.0008861756597085466,0.01805608912792931,0.000175175484695303,0.002887750349324639
0,1,0,Competitive,0.09162051023833499,0.0013784954706577393,0.048065671351800086,0.00526289612181477,0.0448909885332801
1,1,1,Competitive,0.09472557905337368,0.0018708152816069316,0.055016095486640076,0.004034825623199726,0.05303080710626123
0,1,0,Neutral,0.17931772406847946,0.004824734147302088,0.0171552717686489,0.00047342117721609935,0.019828331891676095
0,1,1,Neutral,0.16987663645518636,0.019594328475777866,0.007219786188350312,0.000262894806024949,0.009847627919355914
1,0,0,Competitive,0.06466096005370932,0.002855454903505317,0.025986814506692102,0.008771668975000608,0.022512032293122188
1,0,0,Neutral,0.208689996643169,0.0013784954706577393,0.048065671351800086,0.0008769300553324709,0.05087941091667221
1,0,0,Competitive,0.09474356207739897,0.0033477747144545094,0.05090185821967453,0.0017541232686289305,0.05205174757373839
0,0,0,Non-Competitive,0.43548590130916426,0.002855454903505317,0.01805608912792931,0.00012254389189751542,0.002887750349324639
1,0,0,Neutral,0.21834088620342407,0.008763292634895628,0.007087313047279662,0.0005260527700138869,0.00013307605296426902
0,1,1,Non-Competitive,0.43548590130916426,0.002855454903505317,0.01805608912792931,0.012280441828186446,0.002887750349324639
1,0,0,Non-Competitive,0.43548590130916426,0.1968294604174872,0.01805608912792931,0.000175175484695303,0.002887750349324639
1,1,0,Neutral,0.12211172653015558,0.0007877116975187081,0.07909382483812519,0.00701728254840769,0.07446344474756213
0,0,0,Neutral,0.208689996643169,0.0013784954706577393,0.048065671351800086,5.2368434833798645e-05,0.05087941091667221
1,0,0,Competitive,0.019448640483383697,0.004824734147302088,0.01556559407580113,0.021052373961151043,0.01344068134939118
0,0,1,Neutral,0.17302366565961746,0.009747932256794014,0.010531614715116508,0.0008769300553324709,0.013174529243462641
0,1,1,Competitive,0.049196348121057956,0.027963765261914138,0.008983770645764727,0.006140089335111229,0.0036350774467608245
1,0,1,Competitive,0.06027609936220209,0.014671130366285938,0.014629450545568553,0.00263131648192539,0.015614256881140905
0,0,0,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.00350850969522185,0.08769711890345333
1,1,0,Neutral,0.15468697549513266,0.0013784954706577393,0.1139843063485545,0.00350850969522185,0.11542129660434272
0,0,0,Neutral,0.1667296072507553,0.004824734147302088,0.022719143693616113,0.000262894806024949,0.015237208064408812
1,1,1,Competitive,0.056961228600201405,0.009747932256794014,0.015274153165445706,0.00438570290851831,0.013107991216980504
0,1,0,Neutral,0.11260070493454181,0.0008861756597085466,0.07014452819690807,0.0063857034348342384,0.06707033069399163
0,0,0,Neutral,0.208689996643169,0.0013784954706577393,0.048065671351800086,0.0017541232686289305,0.05087941091667221
0,0,0,Non-Competitive,0.45436807653575045,0.14759747932256792,0.019009895743637983,8.745616336565703e-05,0.003127287244660325
1,0,1,Non-Competitive,0.43548590130916426,0.0008861756597085466,0.01805608912792931,0.000175175484695303,0.002887750349324639
1,0,0,Non-Competitive,0.43548590130916426,0.0018708152816069316,0.01805608912792931,1.7280706301940254e-05,0.002887750349324639
1,1,0,Competitive,0.08528449144008059,0.0023631350925561244,0.04508060990634148,0.007894475761704147,0.043050103133941045
1,0,1,Competitive,0.0405337361530715,0.004824734147302088,0.01636043292222502,0.009648862188297068,0.01344068134939118
1,0,0,Neutral,0.12619587109768382,0.0010831035840882237,0.08813438075430206,0.005964650692451937,0.0862998203473285
0,0,0,Non-Competitive,0.22967019133937577,0.0008861756597085466,0.07014452819690807,0.000175175484695303,0.07305875307738373
1,1,1,Non-Competitive,0.43548590130916426,0.01536037810161481,0.01805608912792931,0.0008769300553324709,0.002887750349324639
0,1,0,Competitive,0.09474356207739891,0.0033477747144545094,0.05090185821967453,0.00263131648192539,0.05205174757373839
0,1,1,Competitive,0.05570241691842899,0.24606144151240644,0.007484732470491607,0.00263131648192539,0.004923813959677956
0,1,0,Neutral,0.19190584088620355,0.0023631350925561244,0.0304025858757137,0.000350614127354595,0.033135937188103
0,0,0,Non-Competitive,0.2926107754279961,0.000393855848759354,0.13638109873223206,0.00043833344868424097,0.13959677955951827
0,1,1,Neutral,0.21834088620342407,0.0018708152816069316,0.007087313047279662,0.000350614127354595,0.00013307605296426902
1,1,0,Non-Competitive,0.37569234642497495,0.03771169751870815,0.015035701511518536,0.00176214081459846,0.002129216847428305
1,0,1,Non-Competitive,0.37569234642497495,0.09836549822764869,0.015035701511518536,0.00043833344868424097,0.002129216847428305
1,1,1,Competitive,0.06383025775019734,0.010831035840882236,0.01603820095745858,0.0021050005539475143,0.013516211001073601
0,0,1,Neutral,0.1692472306143002,0.024517526585269792,0.006557420482997071,0.000175175484695303,0.009182247654534568
0,0,0,Non-Competitive,0.221487915407855,0.04913351713272942,0.006928345277994885,0.00438570290851831,0.00408543482600306
1,0,0,Neutral,0.12619587109768388,0.0010831035840882237,0.08813438075430206,0.0010523686979917626,0.0862998203473285
0,1,1,Non-Competitive,0.35964249748237676,0.000393855848759354,0.33429597149178003,0.017543601107965205,0.332823208463637
0,1,1,Neutral,0.13620342396777446,0.0018708152816069316,0.038615920622093874,0.0010523686979917626,0.03479938785015636
1,0,0,Competitive,0.05941591137965764,0.0018708152816069316,0.03623140408282221,0.009648862188297068,0.03340208929403154
1,1,1,Competitive,0.04787680429674389,0.014671130366285938,0.008323729030605713,0.008771668975000608,0.004768558564552975
1,1,0,Neutral,0.21834088620342407,0.0018708152816069316,0.007087313047279662,0.0005260527700138869,0.00013307605296426902
0,0,0,Neutral,0.12846173212487416,0.0018708152816069316,0.08638573529216952,0.0017541232686289305,0.08769711890345333
1,1,0,Non-Competitive,0.43548590130916426,0.0018708152816069316,0.01805608912792931,3.482457056786945e-05,0.002887750349324639
1,1,0,Competitive,0.08528449144008059,0.0023631350925561244,0.04508060990634148,0.0017541232686289305,0.043050103133941045
0,0,1,Neutral,0.1692472306143002,0.024517526585269792,0.006557420482997071,8.745616336565703e-05,0.009182247654534568
1,1,0,Neutral,0.10294981537428675,0.0013784954706577393,0.04965534904464786,0.00526289612181477,0.0450906026127265
1,1,0,Neutral,0.20868999664316895,0.0013784954706577393,0.048065671351800086,0.000350614127354595,0.05087941091667221
0,1,1,Non-Competitive,0.37569234642497495,0.0018708152816069316,0.015035701511518536,0.0017541232686289305,0.002129216847428305
1,0,0,Competitive,0.07680738856203957,0.0017723513194170934,0.038769310574912515,0.007894475761704147,0.03535270407037622
1,0,0,Non-Competitive,0.37569234642497495,0.0018708152816069316,0.015035701511518536,0.000350614127354595,0.002129216847428305
0,0,1,Competitive,0.09466263846928501,0.009747932256794014,0.02205677798826288,0.0008769300553324709,0.021558320580211593
0,0,1,Non-Competitive,0.43548590130916426,0.008763292634895628,0.01805608912792931,0.000175175484695303,0.002887750349324639
1,0,0,Neutral,0.15468697549513266,0.0013784954706577393,0.1139843063485545,0.00263131648192539,0.11542129660434272
1,0,0,Competitive,4.1960389392414754e-05,0.5906853091768413,4.415771369021583e-05,0.0350874653738944,4.43586843214233e-05
0,0,1,Competitive,0.04994335347432023,0.9845411579361953,0.00375561354935287,0.00350850969522185,0.004690930866990486
0,1,1,Competitive,0.07226478204574881,0.006794013391098858,0.027245940171344546,0.0020172812326178682,0.02828816668726177
1,0,0,Non-Competitive,0.45436807653575056,0.0008861756597085466,0.019009895743637983,1.7280706301940254e-05,0.003127287244660325
1,1,0,Neutral,0.1027999568407424,0.006794013391098858,0.0244602192619732,0.0002804386702908782,0.01918196249156393
