Annual Card Turnover,Average Transaction Amount,Is Registered,Accepts Card,Mastercard Debit,Visa Debit,Mastercard Credit,Visa Credit,Mastercard Business Debit,Visa Business Debit,MCC Category,MCC Category group,Total Annual Transaction Fees,Current Provider Grouped
20000,5000,No,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Professional Services and Membership Organizations,Other,300.0,None
250000,20,Yes,No,0.00294,0.00366,0.001788,0.0019320000000000001,0.00158,0.0016200000000000001,Miscellaneous Stores,Miscellaneous Stores,1505.0,None
2000,23,No,No,0.0037495652173913045,0.005189565217391305,0.0011255652173913044,0.0012535652173913045,0.0010775652173913043,0.0011815652173913045,Business Services,Other,18.459130434782608,None
300000,89,Yes,Yes,0.0017367191011235957,0.0024927191011235956,0.0004807191011235955,0.0006087191011235956,0.00031271910112359554,0.0003567191011235955,Professional Services and Membership Organizations,Other,1459.4157303370785,Other
200000,20,Yes,Yes,0.003012,0.003768,0.0018072000000000001,0.0019608,0.001616,0.0016740000000000001,Miscellaneous Stores,Miscellaneous Stores,1267.6,Other
30000,300,Yes,Yes,0.002946666666666667,0.004386666666666666,0.00032266666666666663,0.0004506666666666667,0.00027466666666666666,0.0003786666666666667,Business Services,Other,252.80000000000004,Other
70000,60,No,Yes,0.00194,0.00266,0.00082,0.00098,0.000668,0.0007520000000000001,Miscellaneous Stores,Miscellaneous Stores,372.40000000000003,Other
10000,300,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Business Services,Other,168.99999999999997,None
50000,100,Yes,No,0.0023600000000000006,0.0034400000000000003,0.00048800000000000004,0.0006320000000000001,0.000308,0.000362,Retail Outlet Services,Other,329.50000000000006,None
5000,25,No,Yes,0.00368,0.00512,0.001056,0.0011840000000000002,0.001008,0.0011120000000000001,Miscellaneous Stores,Miscellaneous Stores,45.800000000000004,Other
600000,60,Yes,Yes,0.0015933333333333333,0.0022233333333333332,0.0005733333333333334,0.0006933333333333333,0.0004133333333333333,0.0004533333333333333,Professional Services and Membership Organizations,Other,2569.9999999999995,Other
4000,20,No,No,0.00388,0.00532,0.001256,0.001384,0.001208,0.001312,Miscellaneous Stores,Miscellaneous Stores,37.44,None
55000,8000,Yes,No,0.0018037500000000002,0.00270375,0.00038775,0.00057975,0.00017975000000000003,0.00026775000000000003,Retail Outlet Services,Other,324.70625,None
2000,15,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Clothing Stores,Other,35.00000000000001,None
500,10,No,Yes,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Business Services,Other,7.499999999999999,Other
40000,75,Yes,No,0.002430666666666667,0.0033126666666666665,0.0009546666666666667,0.0010986666666666666,0.0008426666666666667,0.0009306666666666667,Business Services,Other,249.4666666666667,None
400000,50,No,No,0.00184,0.00256,0.000656,0.000784,0.00048400000000000006,0.000526,Miscellaneous Stores,Miscellaneous Stores,1940.0,None
50000,40,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,844.9999999999999,None
100,20,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Retail Outlet Services,Other,1.69,None
500000,300,No,Yes,0.0015066666666666668,0.0022266666666666667,0.00032266666666666663,0.0004506666666666667,0.00015066666666666668,0.00019266666666666667,Miscellaneous Stores,Miscellaneous Stores,2258.3333333333335,Other
85000,100,No,Yes,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,1275.0,Other
2000,10,No,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,29.999999999999996,None
50000,300,Yes,No,0.002226666666666667,0.003306666666666667,0.00035466666666666676,0.0004986666666666667,0.00017466666666666667,0.0002286666666666667,Miscellaneous Stores,Miscellaneous Stores,322.83333333333337,None
324000,500,Yes,Yes,0.0015520000000000002,0.002308,0.000296,0.000424,0.00012800000000000002,0.000172,Retail Outlet Services,Other,1516.32,Other
70000,20,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,1183.0,None
250000,20,Yes,Yes,0.0026200000000000004,0.0034300000000000003,0.001256,0.001384,0.001092,0.0011380000000000001,Miscellaneous Stores,Miscellaneous Stores,1480.0000000000002,Other
500000,10,Yes,Yes,0.006512,0.007268,0.0052496,0.0053744000000000005,0.00508,0.00512,Miscellaneous Stores,Miscellaneous Stores,4802.0,Other
60000,600,No,Yes,0.0029133333333333333,0.004353333333333333,0.00028933333333333334,0.00041733333333333336,0.00024133333333333336,0.0003453333333333334,Clothing Stores,Other,503.6000000000001,Other
100000,10,Yes,Yes,0.004512,0.005268,0.0033072,0.0034608,0.003116,0.003174,Business Services,Other,783.8,Other
50000,30,Yes,Yes,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Professional Services and Membership Organizations,Other,875.0000000000001,Other
400000,10,Yes,No,0.0034400000000000003,0.0041600000000000005,0.002256,0.002384,0.002084,0.002126,Miscellaneous Stores,Miscellaneous Stores,2580.0,None
520000,26,Yes,Yes,0.0020292307692307693,0.002659230769230769,0.0010092307692307692,0.001129230769230769,0.0008492307692307692,0.0008892307692307692,Retail Outlet Services,Other,2454.0,Other
25000,110,Yes,No,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Business Services,Other,250.0,None
200,5,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Professional Services and Membership Organizations,Other,3.5000000000000004,None
10000,95,No,No,0.0030905263157894737,0.0045305263157894736,0.00046652631578947366,0.0005945263157894737,0.0004185263157894737,0.0005225263157894737,Professional Services and Membership Organizations,Other,85.70526315789475,None
8000,12,No,No,0.004546666666666667,0.005986666666666667,0.0019226666666666667,0.002050666666666667,0.0018746666666666668,0.0019786666666666668,Transportation Services,Other,80.21333333333332,None
50000,100,No,No,0.0023600000000000006,0.0034400000000000003,0.00048800000000000004,0.0006320000000000001,0.000308,0.000362,Miscellaneous Stores,Miscellaneous Stores,329.50000000000006,None
38000,40,Yes,Yes,0.003014,0.003896,0.001538,0.0016820000000000001,0.001426,0.0015140000000000002,Miscellaneous Stores,Miscellaneous Stores,259.15999999999997,Other
30000,3,No,Yes,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Retail Outlet Services,Other,450.0,Other
100000,15,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,1689.9999999999998,None
20000,2000,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,337.99999999999994,None
200000,10,No,Yes,0.0036200000000000004,0.00443,0.002272,0.002408,0.002092,0.002138,Retail Outlet Services,Other,1392.0000000000002,Other
100000,100,Yes,Yes,0.0017040000000000002,0.002406,0.0005847999999999999,0.0007272,0.00043999999999999996,0.00051,Miscellaneous Stores,Miscellaneous Stores,487.20000000000005,Other
15000,15,No,No,0.004213333333333334,0.005653333333333333,0.0015893333333333332,0.0017173333333333333,0.0015413333333333334,0.0016453333333333333,Miscellaneous Stores,Miscellaneous Stores,145.40000000000003,None
100000,500,Yes,Yes,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Professional Services and Membership Organizations,Other,1750.0000000000002,Other
40000,7,No,Yes,0.008906857142857143,0.009788857142857143,0.007430857142857143,0.007574857142857143,0.007318857142857143,0.007406857142857143,Miscellaneous Stores,Miscellaneous Stores,508.51428571428573,Other
50000,5,Yes,Yes,0.0061600000000000005,0.00724,0.004288,0.004432,0.004108,0.004162,Miscellaneous Stores,Miscellaneous Stores,519.5,Other
65000,10,No,Yes,0.0048000000000000004,0.0057,0.003384,0.003576,0.003176,0.003264,Transportation Services,Other,578.5,Other
1000,10,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Retail Outlet Services,Other,16.9,None
20000,500,Yes,No,0.0018640000000000002,0.0027459999999999997,0.00038800000000000005,0.000532,0.00027600000000000004,0.000364,Retail Outlet Services,Other,113.4,None
60000,70,Yes,Yes,0.0022285714285714287,0.0031285714285714285,0.0008125714285714286,0.0010045714285714285,0.0006045714285714286,0.0006925714285714286,Professional Services and Membership Organizations,Other,379.7142857142857,Other
3000,100,No,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Agricultural Services,Other,50.699999999999996,Other
450000,30,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Miscellaneous Stores,Miscellaneous Stores,7875.0,None
5000,12,No,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,75.0,None
100000,45,Yes,Yes,0.002070666666666667,0.0027726666666666668,0.0009514666666666666,0.0010938666666666667,0.0008066666666666667,0.0008766666666666667,Miscellaneous Stores,Miscellaneous Stores,523.8666666666667,Other
1000,15,No,No,0.004213333333333334,0.005653333333333333,0.0015893333333333332,0.0017173333333333333,0.0015413333333333334,0.0016453333333333333,Miscellaneous Stores,Miscellaneous Stores,9.693333333333333,None
350000,12,Yes,No,0.003178666666666667,0.003934666666666667,0.0019226666666666667,0.002050666666666667,0.0017546666666666667,0.0017986666666666667,Miscellaneous Stores,Miscellaneous Stores,2207.3333333333335,None
5000,12,No,Yes,0.004546666666666667,0.005986666666666667,0.0019226666666666667,0.002050666666666667,0.0018746666666666668,0.0019786666666666668,Transportation Services,Other,50.13333333333334,Other
30000,120,No,No,0.0021806666666666667,0.0030626666666666667,0.0007046666666666668,0.0008486666666666667,0.0005926666666666667,0.0006806666666666667,Contracted Services,Other,179.6,None
30000,30,No,No,0.003430666666666667,0.004312666666666667,0.001954666666666667,0.0020986666666666666,0.0018426666666666667,0.001930666666666667,Miscellaneous Stores,Miscellaneous Stores,217.1,None
187500,1200,Yes,Yes,0.0014650000000000002,0.002185,0.00031300000000000007,0.00045700000000000005,0.000105,0.000145,Retail Outlet Services,Other,852.1875,Other
10000,500,No,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Retail Outlet Services,Other,100.0,Other
20000,5,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Professional Services and Membership Organizations,Other,337.99999999999994,None
350000,30,Yes,Yes,0.0024040000000000003,0.0031060000000000003,0.0012848,0.0014272,0.00114,0.0012100000000000001,Miscellaneous Stores,Miscellaneous Stores,1950.2,Other
200000,125,Yes,Yes,0.00184,0.00256,0.0006496,0.0007744000000000001,0.000568,0.000652,Business Services,Other,1008.8,Other
40000,180,No,Yes,0.0029911111111111115,0.004431111111111111,0.00036711111111111113,0.0004951111111111111,0.00031911111111111116,0.0004231111111111112,Miscellaneous Stores,Miscellaneous Stores,338.8444444444445,Other
50000,100,Yes,Yes,0.0022640000000000004,0.003146,0.0007880000000000001,0.0009320000000000001,0.0006760000000000001,0.000764,Miscellaneous Stores,Miscellaneous Stores,303.5,Other
50000,15,No,No,0.003673333333333334,0.004843333333333334,0.0016693333333333334,0.0018373333333333332,0.0014453333333333332,0.0015013333333333333,Miscellaneous Stores,Miscellaneous Stores,415.1666666666667,None
30000,6,Yes,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Retail Outlet Services,Other,450.0,None
100000,2500,No,Yes,0.0019880000000000006,0.0029780000000000006,0.00029600000000000004,0.00044,0.00010800000000000001,0.00015800000000000002,Transportation Services,Other,592.8000000000001,Other
1000,5,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Business Services,Other,17.500000000000004,None
150000,15,Yes,Yes,0.004773333333333333,0.005493333333333334,0.0035829333333333335,0.0037077333333333335,0.0035013333333333337,0.0035853333333333336,Miscellaneous Stores,Miscellaneous Stores,1196.6,Other
125000,500,Yes,Yes,0.0018400000000000003,0.0027400000000000002,0.00031200000000000005,0.00044800000000000005,0.000136,0.000184,Professional Services and Membership Organizations,Other,682.5,Other
25000,30,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Miscellaneous Stores,Miscellaneous Stores,437.50000000000006,None
200000,50,Yes,No,0.002004,0.002706,0.0008847999999999999,0.0010272,0.00074,0.00081,Professional Services and Membership Organizations,Other,1034.4,None
60000,50,No,Yes,0.0032800000000000004,0.00472,0.000656,0.000784,0.000608,0.0007120000000000001,Miscellaneous Stores,Miscellaneous Stores,525.6000000000001,Other
260000,30,No,Yes,0.0024400000000000003,0.00316,0.001288,0.0014320000000000001,0.00108,0.0011200000000000001,Miscellaneous Stores,Miscellaneous Stores,1435.2,Other
50000,150,Yes,Yes,0.0030133333333333336,0.0044533333333333334,0.00038933333333333333,0.0005173333333333334,0.00034133333333333335,0.0004453333333333334,Miscellaneous Stores,Miscellaneous Stores,424.66666666666674,Other
80000,15,No,Yes,0.005097333333333334,0.005979333333333333,0.0036213333333333336,0.0037653333333333336,0.0035093333333333335,0.0035973333333333335,Miscellaneous Stores,Miscellaneous Stores,712.2666666666667,Other
80000,15,Yes,No,0.004213333333333334,0.005653333333333333,0.0015893333333333332,0.0017173333333333333,0.0015413333333333334,0.0016453333333333333,Miscellaneous Stores,Miscellaneous Stores,775.4666666666667,None
40000,55,Yes,Yes,0.003243636363636364,0.004683636363636364,0.0006196363636363637,0.0007476363636363636,0.0005716363636363636,0.0006756363636363637,Retail Outlet Services,Other,348.9454545454546,Other
500,25,No,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Business Services,Other,8.750000000000002,None
200000,2500,Yes,No,0.0015240000000000002,0.00228,0.0003192,0.0004728,0.000128,0.000186,Contracted Services,Other,969.9999999999998,None
42300,90,No,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,714.8699999999999,Other
400000,850,Yes,No,0.003564,0.005346,0.0003168,0.00047519999999999995,0.00015920000000000002,0.0002388,Business Services,Other,4039.9999999999995,None
500000,15,No,No,0.0034400000000000003,0.0041600000000000005,0.002288,0.002432,0.0020800000000000003,0.00212,Miscellaneous Stores,Miscellaneous Stores,3260.0,None
854000,30,Yes,Yes,0.003178666666666667,0.003934666666666667,0.0019162666666666668,0.002041066666666667,0.0017466666666666668,0.0017866666666666669,Miscellaneous Stores,Miscellaneous Stores,5355.149333333333,Other
300000,15,Yes,Yes,0.0028453333333333334,0.003601333333333333,0.0015893333333333332,0.0017173333333333333,0.0014213333333333333,0.0014653333333333332,Miscellaneous Stores,Miscellaneous Stores,1791.9999999999998,Other
40000,10000,Yes,Yes,0.002882,0.004322,0.000258,0.000386,0.00021,0.00031400000000000004,Contracted Services,Other,334.48,Other
120000,65,No,Yes,0.0022092307692307693,0.002929230769230769,0.0010188307692307692,0.0011436307692307692,0.0009372307692307692,0.0010212307692307693,Miscellaneous Stores,Miscellaneous Stores,649.5876923076924,Other
1250000,30,Yes,Yes,0.0016746666666666668,0.002178666666666667,0.0008906666666666666,0.0010026666666666667,0.0007466666666666666,0.0007866666666666666,Retail Outlet Services,Other,4933.333333333333,Other
4000,35,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Business Services,Other,67.6,None
50000,100,No,No,0.0022640000000000004,0.003146,0.0007880000000000001,0.0009320000000000001,0.0006760000000000001,0.000764,Retail Outlet Services,Other,303.5,None
240000,5,Yes,No,0.0058000000000000005,0.0067,0.004288,0.004432,0.004096,0.004144,Miscellaneous Stores,Miscellaneous Stores,2270.3999999999996,None
2000,40,Yes,Yes,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Professional Services and Membership Organizations,Other,35.00000000000001,Other
80000,37,No,Yes,0.002520540540540541,0.003510540540540541,0.0008285405405405406,0.0009725405405405405,0.0006405405405405406,0.0006905405405405406,Professional Services and Membership Organizations,Other,516.8432432432433,Other
200,200,Yes,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,3.38,Other
180000,20,Yes,Yes,0.00394,0.00466,0.0027496,0.0028744,0.0026680000000000002,0.002752,Miscellaneous Stores,Miscellaneous Stores,1285.92,Other
160000,10,Yes,No,0.0038000000000000004,0.0047,0.002304,0.002456,0.002096,0.002144,Miscellaneous Stores,Miscellaneous Stores,1200.0,None
450000,30,No,No,0.002106666666666667,0.0028266666666666666,0.0009226666666666667,0.0010506666666666668,0.0007506666666666666,0.0007926666666666667,Retail Outlet Services,Other,2302.5,None
180000,165,Yes,Yes,0.0017430303030303031,0.002463030303030303,0.000552630303030303,0.000677430303030303,0.00047103030303030305,0.0005550303030303031,Miscellaneous Stores,Miscellaneous Stores,890.4654545454546,Other
2000,15,Yes,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Miscellaneous Stores,Miscellaneous Stores,35.00000000000001,None
1500,12,No,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,22.499999999999996,None
50000,10,No,No,0.00434,0.005510000000000001,0.002336,0.002504,0.002112,0.0021680000000000002,Retail Outlet Services,Other,448.5,None
420000,400,Yes,No,0.00149,0.00221,0.000306,0.00043400000000000003,0.000134,0.000176,Business Services,Other,1890.0000000000002,None
1000,25,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Transportation Services,Other,16.9,None
12000,5,Yes,Yes,0.006880000000000001,0.008320000000000001,0.004256,0.004384,0.004208,0.004312,Professional Services and Membership Organizations,Other,148.32000000000002,Other
100000,30,No,No,0.0035466666666666667,0.004986666666666667,0.0009226666666666667,0.0010506666666666668,0.0008746666666666666,0.0009786666666666667,Miscellaneous Stores,Miscellaneous Stores,902.6666666666667,None
1000000,100,Yes,Yes,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Clothing Stores,Other,16900.0,Other
300000,450,Yes,Yes,0.0015564444444444445,0.0023124444444444447,0.00030044444444444443,0.00042844444444444446,0.00013244444444444447,0.00017644444444444446,Retail Outlet Services,Other,1405.333333333333,Other
55000,10,No,No,0.00434,0.005510000000000001,0.002336,0.002504,0.002112,0.0021680000000000002,Transportation Services,Other,493.35,None
100000,15,Yes,Yes,0.0034040000000000003,0.004106,0.0022848,0.0024272,0.00214,0.00221,Miscellaneous Stores,Miscellaneous Stores,657.2,Other
320000,20,Yes,Yes,0.0025120000000000003,0.003268,0.001256,0.001384,0.001088,0.001132,Miscellaneous Stores,Miscellaneous Stores,1804.8,Other
15000,150,Yes,No,0.0028333333333333335,0.004183333333333333,0.0005013333333333333,0.0006853333333333334,0.00024933333333333334,0.00030733333333333334,Miscellaneous Stores,Miscellaneous Stores,121.39999999999999,None
90000,30,Yes,Yes,0.0025120000000000003,0.003268,0.0013072000000000001,0.0014608,0.001116,0.0011740000000000001,Miscellaneous Stores,Miscellaneous Stores,525.42,Other
30000,12,Yes,Yes,0.0043,0.0052,0.0028840000000000003,0.003076,0.002676,0.002764,Business Services,Other,252.0,Other
149000,200,Yes,Yes,0.00169,0.00241,0.0004996,0.0006244,0.000418,0.0005020000000000001,Miscellaneous Stores,Miscellaneous Stores,729.206,Other
1000000,15,Yes,Yes,0.0023413333333333333,0.0028453333333333334,0.0015573333333333333,0.0016693333333333332,0.0014133333333333333,0.0014533333333333334,Retail Outlet Services,Other,4613.333333333334,Other
22000,30,No,No,0.0035466666666666667,0.004986666666666667,0.0009226666666666667,0.0010506666666666668,0.0008746666666666666,0.0009786666666666667,Miscellaneous Stores,Miscellaneous Stores,198.58666666666667,None
20000,10000,Yes,No,0.005007000000000001,0.007509,0.0004478,0.0006701999999999999,0.0001622,0.0002418,Retail Outlet Services,Other,280.46,None
90000,5,No,Yes,0.005980000000000001,0.0069700000000000005,0.004288,0.004432,0.0041,0.00415,Retail Outlet Services,Other,892.8000000000001,Other
80000,20,No,Yes,0.0031600000000000005,0.004240000000000001,0.00132,0.00148,0.001104,0.0011560000000000001,Business Services,Other,596.8,Other
250000,15,Yes,Yes,0.002953333333333334,0.003763333333333334,0.0015893333333333332,0.0017173333333333333,0.0014253333333333334,0.0014713333333333332,Miscellaneous Stores,Miscellaneous Stores,1563.3333333333335,Other
50000,20,No,No,0.0033400000000000005,0.00451,0.001336,0.0015040000000000001,0.001112,0.001168,Miscellaneous Stores,Miscellaneous Stores,398.5,None
20000,20,No,No,0.00388,0.00532,0.001256,0.001384,0.001208,0.001312,Miscellaneous Stores,Miscellaneous Stores,187.20000000000002,None
580000,20,No,Yes,0.00226,0.00289,0.00124,0.00136,0.00108,0.0011200000000000001,Miscellaneous Stores,Miscellaneous Stores,2871.0,Other
100000,1,Yes,Yes,0.031512,0.032268,0.0303072,0.0304608,0.030116,0.030174,Miscellaneous Stores,Miscellaneous Stores,3483.7999999999997,Other
325000,500,Yes,Yes,0.0016480000000000002,0.002422,0.0003656,0.0004984000000000001,0.00018,0.00022,Miscellaneous Stores,Miscellaneous Stores,1571.0500000000002,Other
135000,10,Yes,Yes,0.00444,0.00516,0.00332,0.00348,0.0031680000000000002,0.003252,Miscellaneous Stores,Miscellaneous Stores,1055.7,Other
72000,15,No,Yes,0.003313333333333334,0.0043033333333333335,0.0016213333333333334,0.0017653333333333334,0.0014333333333333333,0.0014833333333333332,Miscellaneous Stores,Miscellaneous Stores,522.24,Other
400000,50,No,No,0.00184,0.00256,0.000656,0.000784,0.00048400000000000006,0.000526,Miscellaneous Stores,Miscellaneous Stores,1940.0,None
178000,16,No,Yes,0.0032300000000000002,0.004220000000000001,0.001538,0.0016820000000000001,0.00135,0.0014,Miscellaneous Stores,Miscellaneous Stores,1276.2600000000002,Other
600000,200,Yes,Yes,0.00136,0.00199,0.00034,0.00045999999999999996,0.00018,0.00022,Business Services,Other,2429.9999999999995,Other
125000,4000,Yes,Yes,0.0018050000000000002,0.002705,0.00027700000000000007,0.00041300000000000006,0.000101,0.00014900000000000002,Miscellaneous Stores,Miscellaneous Stores,678.125,Other
1000,200,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,16.9,None
30000,60,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Business Services,Other,506.99999999999994,None
320000,20,Yes,Yes,0.0025120000000000003,0.003268,0.001256,0.001384,0.001088,0.001132,Miscellaneous Stores,Miscellaneous Stores,1804.8,Other
250000,14,No,No,0.0054,0.0081,0.00048,0.0007199999999999999,0.00012,0.00017999999999999998,Miscellaneous Stores,Miscellaneous Stores,3750.0,None
200000,200,Yes,Yes,0.0015540000000000003,0.002256,0.00043479999999999994,0.0005772,0.00029,0.00036,Miscellaneous Stores,Miscellaneous Stores,944.4000000000001,Other
340000,12,Yes,No,0.0039040000000000004,0.004606000000000001,0.0027848,0.0029272,0.00264,0.00271,Miscellaneous Stores,Miscellaneous Stores,2404.48,None
25000,15,No,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Miscellaneous Stores,Miscellaneous Stores,422.49999999999994,None
70000,9,Yes,Yes,0.004382222222222223,0.0054622222222222225,0.0025102222222222223,0.0026542222222222223,0.0023302222222222222,0.0023842222222222225,Miscellaneous Stores,Miscellaneous Stores,602.8555555555556,Other
120000,150,Yes,No,0.004320000000000001,0.0064800000000000005,0.000384,0.000576,0.00017600000000000002,0.000264,Retail Outlet Services,Other,1464.0000000000002,None
200000,750,Yes,Yes,0.001646666666666667,0.002456666666666667,0.0002986666666666667,0.0004346666666666667,0.00011866666666666666,0.00016466666666666667,Retail Outlet Services,Other,997.3333333333336,Other
128000,18,No,Yes,0.004217777777777778,0.004937777777777778,0.003027377777777778,0.003152177777777778,0.002945777777777778,0.003029777777777778,Miscellaneous Stores,Miscellaneous Stores,949.9875555555554,Other
50000,15,Yes,No,0.003673333333333334,0.004843333333333334,0.0016693333333333334,0.0018373333333333332,0.0014453333333333332,0.0015013333333333333,Miscellaneous Stores,Miscellaneous Stores,415.1666666666667,None
1240000,22,Yes,No,0.0037487272727272725,0.0044867272727272724,0.002512727272727273,0.0026327272727272727,0.002352727272727273,0.0023927272727272725,Miscellaneous Stores,Miscellaneous Stores,8385.781818181818,None
50000,20,Yes,No,0.0033400000000000005,0.00451,0.001336,0.0015040000000000001,0.001112,0.001168,Miscellaneous Stores,Miscellaneous Stores,398.5,None
4752,12,Yes,No,0.006300000000000001,0.009450000000000002,0.0005600000000000001,0.0008400000000000001,0.00014000000000000001,0.00021000000000000004,Business Services,Other,83.16000000000001,None
80000,100,No,No,0.0022640000000000004,0.003146,0.0007880000000000001,0.0009320000000000001,0.0006760000000000001,0.000764,Miscellaneous Stores,Miscellaneous Stores,485.6,None
300000,5,Yes,Yes,0.005512,0.006268,0.004256,0.004384,0.0040880000000000005,0.004132,Miscellaneous Stores,Miscellaneous Stores,2592.0,Other
200000,15,No,No,0.0031333333333333335,0.004033333333333333,0.0016373333333333333,0.0017893333333333333,0.0014293333333333332,0.0014773333333333333,Miscellaneous Stores,Miscellaneous Stores,1366.6666666666667,None
170000,100,Yes,Yes,0.00194,0.00266,0.0007496,0.0008744,0.000668,0.0007520000000000001,Clothing Stores,Other,874.48,Other
10000,10,Yes,No,0.006084,0.009126,0.0005407999999999999,0.0008112,0.00013519999999999998,0.0002028,Business Services,Other,168.99999999999997,None
24000,5,No,Yes,0.0036000000000000003,0.0054,0.00032,0.00048,8e-05,0.00012,Transportation Services,Other,240.00000000000003,Other
60000,20,No,No,0.0031600000000000005,0.004240000000000001,0.001288,0.0014320000000000001,0.001108,0.001162,Miscellaneous Stores,Miscellaneous Stores,443.40000000000003,None
200000,20,Yes,Yes,0.00394,0.00466,0.0027496,0.0028744,0.0026680000000000002,0.002752,Miscellaneous Stores,Miscellaneous Stores,1428.8,Other
200000,350,Yes,Yes,0.003117142857142858,0.0046471428571428575,0.0004731428571428572,0.0006811428571428573,0.00017314285714285714,0.00023114285714285714,Retail Outlet Services,Other,1807.4285714285713,Other
200000,500,No,Yes,0.0015400000000000001,0.00226,0.0003496,0.00047440000000000004,0.000268,0.000352,Professional Services and Membership Organizations,Other,948.8,Other
120000,15,No,No,0.003313333333333334,0.0043033333333333335,0.0016213333333333334,0.0017653333333333334,0.0014333333333333333,0.0014833333333333332,Miscellaneous Stores,Miscellaneous Stores,870.4000000000001,None
75000,15,No,Yes,0.003313333333333334,0.0043033333333333335,0.0016213333333333334,0.0017653333333333334,0.0014333333333333333,0.0014833333333333332,Miscellaneous Stores,Miscellaneous Stores,544.0,Other
4000,25,No,Yes,0.00368,0.00512,0.001056,0.0011840000000000002,0.001008,0.0011120000000000001,Miscellaneous Stores,Miscellaneous Stores,36.64,Other
650000,150,Yes,Yes,0.0013933333333333334,0.002023333333333333,0.0003733333333333334,0.0004933333333333333,0.00021333333333333333,0.00025333333333333333,Professional Services and Membership Organizations,Other,2654.1666666666665,Other
