Annual Card Turnover,Average Transaction Amount,Is Registered,Accepts Card,Mastercard Debit,Visa Debit,Mastercard Credit,Visa Credit,Mastercard Business Debit,Visa Business Debit,MCC Category,MCC Category group,Total Annual Transaction Fees,Current Provider Grouped
520000,26,Yes,Yes,0.05276,0.05276,0.09020000000000002,0.09020000000000002,0.11360000000000002,0.11360000000000002,Retail Outlet Services,Other,2454.0,Other
25000,110,Yes,No,0.396,0.396,0.396,0.396,0.396,0.396,Business Services,Other,250.0,None
200,5,No,No,0.03150000000000001,0.03150000000000001,0.03150000000000001,0.03150000000000001,0.03150000000000001,0.03150000000000001,Professional Services and Membership Organizations,Other,3.5000000000000004,None
10000,95,No,No,0.2936,0.2936,0.2936,0.2936,0.9092000000000001,0.9092000000000001,Professional Services and Membership Organizations,Other,85.70526315789475,None
8000,12,No,No,0.05456000000000001,0.05456000000000001,0.05456000000000001,0.05456000000000001,0.13232000000000005,0.13232000000000005,Transportation Services,Other,80.21333333333332,None
50000,100,No,No,0.236,0.236,0.3440000000000001,0.3440000000000001,0.506,0.506,Miscellaneous Stores,Miscellaneous Stores,329.50000000000006,None
38000,40,Yes,Yes,0.12056,0.12056,0.17960000000000004,0.17960000000000004,0.3668,0.3668,Miscellaneous Stores,Miscellaneous Stores,259.15999999999997,Other
30000,3,No,Yes,0.016200000000000003,0.016200000000000003,0.016200000000000003,0.016200000000000003,0.016200000000000003,0.016200000000000003,Retail Outlet Services,Other,450.0,Other
100000,15,No,No,0.09126,0.09126,0.09126,0.09126,0.09126,0.09126,Miscellaneous Stores,Miscellaneous Stores,1689.9999999999998,None
20000,2000,Yes,No,12.168,12.168,12.168,12.168,12.168,12.168,Miscellaneous Stores,Miscellaneous Stores,337.99999999999994,None
200000,10,No,Yes,0.0362,0.0362,0.050600000000000006,0.050600000000000006,0.061399999999999996,0.061399999999999996,Retail Outlet Services,Other,1392.0000000000002,Other
100000,100,Yes,Yes,0.1704,0.1704,0.35040000000000004,0.35040000000000004,0.6600000000000001,0.6600000000000001,Miscellaneous Stores,Miscellaneous Stores,487.20000000000005,Other
15000,15,No,No,0.0632,0.0632,0.0632,0.0632,0.16040000000000001,0.16040000000000001,Miscellaneous Stores,Miscellaneous Stores,145.40000000000003,None
100000,500,Yes,Yes,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,3.1500000000000004,Professional Services and Membership Organizations,Other,1750.0000000000002,Other
40000,7,No,Yes,0.062348,0.062348,0.07268000000000001,0.07268000000000001,0.10544000000000002,0.10544000000000002,Miscellaneous Stores,Miscellaneous Stores,508.51428571428573,Other
50000,5,Yes,Yes,0.0308,0.0308,0.0362,0.0362,0.044300000000000006,0.044300000000000006,Miscellaneous Stores,Miscellaneous Stores,519.5,Other
65000,10,No,Yes,0.048,0.048,0.0732,0.0732,0.1092,0.1092,Transportation Services,Other,578.5,Other
1000,10,No,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Retail Outlet Services,Other,16.9,None
20000,500,Yes,No,0.932,0.932,1.6700000000000002,1.6700000000000002,4.010000000000001,4.010000000000001,Retail Outlet Services,Other,113.4,None
60000,70,Yes,Yes,0.156,0.156,0.33240000000000003,0.33240000000000003,0.5844,0.5844,Professional Services and Membership Organizations,Other,379.7142857142857,Other
3000,100,No,Yes,0.6083999999999999,0.6083999999999999,0.6083999999999999,0.6083999999999999,0.6083999999999999,0.6083999999999999,Agricultural Services,Other,50.699999999999996,Other
450000,30,No,No,0.18900000000000003,0.18900000000000003,0.18900000000000003,0.18900000000000003,0.18900000000000003,0.18900000000000003,Miscellaneous Stores,Miscellaneous Stores,7875.0,None
5000,12,No,No,0.06480000000000001,0.06480000000000001,0.06480000000000001,0.06480000000000001,0.06480000000000001,0.06480000000000001,Miscellaneous Stores,Miscellaneous Stores,75.0,None
100000,45,Yes,Yes,0.09318,0.09318,0.17418,0.17418,0.3135,0.3135,Miscellaneous Stores,Miscellaneous Stores,523.8666666666667,Other
1000,15,No,No,0.0632,0.0632,0.0632,0.0632,0.16040000000000001,0.16040000000000001,Miscellaneous Stores,Miscellaneous Stores,9.693333333333333,None
350000,12,Yes,No,0.038144000000000004,0.038144000000000004,0.05456000000000001,0.05456000000000001,0.06752000000000002,0.06752000000000002,Miscellaneous Stores,Miscellaneous Stores,2207.3333333333335,None
5000,12,No,Yes,0.05456000000000001,0.05456000000000001,0.05456000000000001,0.05456000000000001,0.13232000000000005,0.13232000000000005,Transportation Services,Other,50.13333333333334,Other
30000,120,No,No,0.26168,0.26168,0.4388000000000001,0.4388000000000001,1.0004000000000002,1.0004000000000002,Contracted Services,Other,179.6,None
30000,30,No,No,0.10292000000000001,0.10292000000000001,0.14720000000000003,0.14720000000000003,0.2876,0.2876,Miscellaneous Stores,Miscellaneous Stores,217.1,None
187500,1200,Yes,Yes,1.758,1.758,3.918,3.918,4.3500000000000005,4.3500000000000005,Retail Outlet Services,Other,852.1875,Other
10000,500,No,Yes,1.8,1.8,1.8,1.8,1.8,1.8,Retail Outlet Services,Other,100.0,Other
20000,5,Yes,No,0.03042,0.03042,0.03042,0.03042,0.03042,0.03042,Professional Services and Membership Organizations,Other,337.99999999999994,None
350000,30,Yes,Yes,0.07212,0.07212,0.12612,0.12612,0.21900000000000003,0.21900000000000003,Miscellaneous Stores,Miscellaneous Stores,1950.2,Other
200000,125,Yes,Yes,0.22999999999999998,0.22999999999999998,0.401,0.401,0.9950000000000001,0.9950000000000001,Business Services,Other,1008.8,Other
40000,180,No,Yes,0.5384,0.5384,0.5384,0.5384,1.7048,1.7048,Miscellaneous Stores,Miscellaneous Stores,338.8444444444445,Other
50000,100,Yes,Yes,0.2264,0.2264,0.37400000000000005,0.37400000000000005,0.8420000000000001,0.8420000000000001,Miscellaneous Stores,Miscellaneous Stores,303.5,Other
50000,15,No,No,0.05510000000000001,0.05510000000000001,0.0767,0.0767,0.0956,0.0956,Miscellaneous Stores,Miscellaneous Stores,415.1666666666667,None
30000,6,Yes,No,0.032400000000000005,0.032400000000000005,0.032400000000000005,0.032400000000000005,0.032400000000000005,0.032400000000000005,Retail Outlet Services,Other,450.0,None
100000,2500,No,Yes,4.97,4.97,8.120000000000001,8.120000000000001,11.27,11.27,Transportation Services,Other,592.8000000000001,Other
1000,5,No,No,0.03150000000000001,0.03150000000000001,0.03150000000000001,0.03150000000000001,0.03150000000000001,0.03150000000000001,Business Services,Other,17.500000000000004,None
150000,15,Yes,Yes,0.0716,0.0716,0.09212000000000001,0.09212000000000001,0.16340000000000002,0.16340000000000002,Miscellaneous Stores,Miscellaneous Stores,1196.6,Other
125000,500,Yes,Yes,0.92,0.92,1.55,1.55,2.18,2.18,Professional Services and Membership Organizations,Other,682.5,Other
25000,30,No,No,0.18900000000000003,0.18900000000000003,0.18900000000000003,0.18900000000000003,0.18900000000000003,0.18900000000000003,Miscellaneous Stores,Miscellaneous Stores,437.50000000000006,None
200000,50,Yes,No,0.1002,0.1002,0.1902,0.1902,0.3450000000000001,0.3450000000000001,Professional Services and Membership Organizations,Other,1034.4,None
60000,50,No,Yes,0.164,0.164,0.164,0.164,0.48800000000000004,0.48800000000000004,Miscellaneous Stores,Miscellaneous Stores,525.6000000000001,Other
260000,30,No,Yes,0.0732,0.0732,0.12720000000000004,0.12720000000000004,0.138,0.138,Miscellaneous Stores,Miscellaneous Stores,1435.2,Other
50000,150,Yes,Yes,0.452,0.452,0.452,0.452,1.4240000000000002,1.4240000000000002,Miscellaneous Stores,Miscellaneous Stores,424.66666666666674,Other
80000,15,No,Yes,0.07646,0.07646,0.09860000000000002,0.09860000000000002,0.1688,0.1688,Miscellaneous Stores,Miscellaneous Stores,712.2666666666667,Other
80000,15,Yes,No,0.0632,0.0632,0.0632,0.0632,0.16040000000000001,0.16040000000000001,Miscellaneous Stores,Miscellaneous Stores,775.4666666666667,None
40000,55,Yes,Yes,0.1784,0.1784,0.1784,0.1784,0.5348,0.5348,Retail Outlet Services,Other,348.9454545454546,Other
500,25,No,No,0.15750000000000003,0.15750000000000003,0.15750000000000003,0.15750000000000003,0.15750000000000003,0.15750000000000003,Business Services,Other,8.750000000000002,None
200000,2500,Yes,No,3.8099999999999996,3.8099999999999996,8.669999999999998,8.669999999999998,13.079999999999998,13.079999999999998,Contracted Services,Other,969.9999999999998,None
42300,90,No,Yes,0.5475599999999999,0.5475599999999999,0.5475599999999999,0.5475599999999999,0.5475599999999999,0.5475599999999999,Miscellaneous Stores,Miscellaneous Stores,714.8699999999999,Other
400000,850,Yes,No,3.0294,3.0294,3.0294,3.0294,6.0894,6.0894,Business Services,Other,4039.9999999999995,None
500000,15,No,No,0.0516,0.0516,0.0786,0.0786,0.084,0.084,Miscellaneous Stores,Miscellaneous Stores,3260.0,None
854000,30,Yes,Yes,0.09536,0.09536,0.13424000000000003,0.13424000000000003,0.15800000000000003,0.15800000000000003,Miscellaneous Stores,Miscellaneous Stores,5355.149333333333,Other
300000,15,Yes,Yes,0.042679999999999996,0.042679999999999996,0.0632,0.0632,0.07940000000000001,0.07940000000000001,Miscellaneous Stores,Miscellaneous Stores,1791.9999999999998,Other
40000,10000,Yes,Yes,28.82,28.82,28.82,28.82,93.62,93.62,Contracted Services,Other,334.48,Other
120000,65,No,Yes,0.1436,0.1436,0.23252,0.23252,0.5414000000000001,0.5414000000000001,Miscellaneous Stores,Miscellaneous Stores,649.5876923076924,Other
1250000,30,Yes,Yes,0.05024000000000001,0.05024000000000001,0.0956,0.0956,0.128,0.128,Retail Outlet Services,Other,4933.333333333333,Other
4000,35,Yes,No,0.21293999999999996,0.21293999999999996,0.21293999999999996,0.21293999999999996,0.21293999999999996,0.21293999999999996,Business Services,Other,67.6,None
50000,100,No,No,0.2264,0.2264,0.37400000000000005,0.37400000000000005,0.8420000000000001,0.8420000000000001,Retail Outlet Services,Other,303.5,None
240000,5,Yes,No,0.029,0.029,0.0362,0.0362,0.0416,0.0416,Miscellaneous Stores,Miscellaneous Stores,2270.3999999999996,None
2000,40,Yes,Yes,0.25200000000000006,0.25200000000000006,0.25200000000000006,0.25200000000000006,0.25200000000000006,0.25200000000000006,Professional Services and Membership Organizations,Other,35.00000000000001,Other
80000,37,No,Yes,0.09326000000000001,0.09326000000000001,0.13988,0.13988,0.1865,0.1865,Professional Services and Membership Organizations,Other,516.8432432432433,Other
200,200,Yes,Yes,1.2167999999999999,1.2167999999999999,1.2167999999999999,1.2167999999999999,1.2167999999999999,1.2167999999999999,Miscellaneous Stores,Miscellaneous Stores,3.38,Other
180000,20,Yes,Yes,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Miscellaneous Stores,Miscellaneous Stores,1285.92,Other
160000,10,Yes,No,0.038000000000000006,0.038000000000000006,0.0542,0.0542,0.0632,0.0632,Miscellaneous Stores,Miscellaneous Stores,1200.0,None
450000,30,No,No,0.0632,0.0632,0.10640000000000001,0.10640000000000001,0.13340000000000002,0.13340000000000002,Retail Outlet Services,Other,2302.5,None
180000,165,Yes,Yes,0.2876,0.2876,0.51332,0.51332,1.2974,1.2974,Miscellaneous Stores,Miscellaneous Stores,890.4654545454546,Other
2000,15,Yes,No,0.09450000000000001,0.09450000000000001,0.09450000000000001,0.09450000000000001,0.09450000000000001,0.09450000000000001,Miscellaneous Stores,Miscellaneous Stores,35.00000000000001,None
1500,12,No,No,0.06480000000000001,0.06480000000000001,0.06480000000000001,0.06480000000000001,0.06480000000000001,0.06480000000000001,Miscellaneous Stores,Miscellaneous Stores,22.499999999999996,None
50000,10,No,No,0.04340000000000001,0.04340000000000001,0.057800000000000004,0.057800000000000004,0.07039999999999999,0.07039999999999999,Retail Outlet Services,Other,448.5,None
420000,400,Yes,No,0.5960000000000001,0.5960000000000001,1.1720000000000002,1.1720000000000002,1.532,1.532,Business Services,Other,1890.0000000000002,None
1000,25,No,No,0.15209999999999999,0.15209999999999999,0.15209999999999999,0.15209999999999999,0.15209999999999999,0.15209999999999999,Transportation Services,Other,16.9,None
12000,5,Yes,Yes,0.0344,0.0344,0.0344,0.0344,0.06680000000000001,0.06680000000000001,Professional Services and Membership Organizations,Other,148.32000000000002,Other
100000,30,No,No,0.10640000000000001,0.10640000000000001,0.10640000000000001,0.10640000000000001,0.30080000000000007,0.30080000000000007,Miscellaneous Stores,Miscellaneous Stores,902.6666666666667,None
1000000,100,Yes,Yes,0.6083999999999999,0.6083999999999999,0.6083999999999999,0.6083999999999999,0.6083999999999999,0.6083999999999999,Clothing Stores,Other,16900.0,Other
300000,450,Yes,Yes,0.7004,0.7004,1.316,1.316,1.8020000000000003,1.8020000000000003,Retail Outlet Services,Other,1405.333333333333,Other
55000,10,No,No,0.04340000000000001,0.04340000000000001,0.057800000000000004,0.057800000000000004,0.07039999999999999,0.07039999999999999,Transportation Services,Other,493.35,None
100000,15,Yes,Yes,0.05106,0.05106,0.07806,0.07806,0.12450000000000001,0.12450000000000001,Miscellaneous Stores,Miscellaneous Stores,657.2,Other
320000,20,Yes,Yes,0.05024,0.05024,0.0776,0.0776,0.09920000000000001,0.09920000000000001,Miscellaneous Stores,Miscellaneous Stores,1804.8,Other
15000,150,Yes,No,0.425,0.425,0.641,0.641,0.8029999999999999,0.8029999999999999,Miscellaneous Stores,Miscellaneous Stores,121.39999999999999,None
90000,30,Yes,Yes,0.07536,0.07536,0.13368,0.13368,0.1866,0.1866,Miscellaneous Stores,Miscellaneous Stores,525.42,Other
30000,12,Yes,Yes,0.05160000000000001,0.05160000000000001,0.08184000000000002,0.08184000000000002,0.12504000000000004,0.12504000000000004,Business Services,Other,252.0,Other
149000,200,Yes,Yes,0.338,0.338,0.6116,0.6116,1.562,1.562,Miscellaneous Stores,Miscellaneous Stores,729.206,Other
1000000,15,Yes,Yes,0.035120000000000005,0.035120000000000005,0.057800000000000004,0.057800000000000004,0.07400000000000001,0.07400000000000001,Retail Outlet Services,Other,4613.333333333334,Other
22000,30,No,No,0.10640000000000001,0.10640000000000001,0.10640000000000001,0.10640000000000001,0.30080000000000007,0.30080000000000007,Miscellaneous Stores,Miscellaneous Stores,198.58666666666667,None
20000,10000,Yes,No,50.07,50.07,50.07,50.07,71.67,71.67,Retail Outlet Services,Other,280.46,None
90000,5,No,Yes,0.029900000000000003,0.029900000000000003,0.0362,0.0362,0.0425,0.0425,Retail Outlet Services,Other,892.8000000000001,Other
80000,20,No,Yes,0.0632,0.0632,0.09200000000000001,0.09200000000000001,0.11360000000000002,0.11360000000000002,Business Services,Other,596.8,Other
250000,15,Yes,Yes,0.044300000000000006,0.044300000000000006,0.0632,0.0632,0.0821,0.0821,Miscellaneous Stores,Miscellaneous Stores,1563.3333333333335,Other
50000,20,No,No,0.06680000000000001,0.06680000000000001,0.0956,0.0956,0.12079999999999999,0.12079999999999999,Miscellaneous Stores,Miscellaneous Stores,398.5,None
20000,20,No,No,0.0776,0.0776,0.0776,0.0776,0.20720000000000002,0.20720000000000002,Miscellaneous Stores,Miscellaneous Stores,187.20000000000002,None
580000,20,No,Yes,0.0452,0.0452,0.074,0.074,0.09200000000000001,0.09200000000000001,Miscellaneous Stores,Miscellaneous Stores,2871.0,Other
100000,1,Yes,Yes,0.031512,0.031512,0.033456,0.033456,0.03522,0.03522,Miscellaneous Stores,Miscellaneous Stores,3483.7999999999997,Other
325000,500,Yes,Yes,0.8240000000000001,0.8240000000000001,1.544,1.544,1.85,1.85,Miscellaneous Stores,Miscellaneous Stores,1571.0500000000002,Other
135000,10,Yes,Yes,0.0444,0.0444,0.066,0.066,0.1056,0.1056,Miscellaneous Stores,Miscellaneous Stores,1055.7,Other
72000,15,No,Yes,0.04970000000000001,0.04970000000000001,0.06860000000000001,0.06860000000000001,0.08750000000000001,0.08750000000000001,Miscellaneous Stores,Miscellaneous Stores,522.24,Other
400000,50,No,No,0.09200000000000001,0.09200000000000001,0.164,0.164,0.209,0.209,Miscellaneous Stores,Miscellaneous Stores,1940.0,None
178000,16,No,Yes,0.051680000000000004,0.051680000000000004,0.07184000000000001,0.07184000000000001,0.09200000000000001,0.09200000000000001,Miscellaneous Stores,Miscellaneous Stores,1276.2600000000002,Other
600000,200,Yes,Yes,0.272,0.272,0.56,0.56,0.74,0.74,Business Services,Other,2429.9999999999995,Other
125000,4000,Yes,Yes,7.22,7.22,12.26,12.26,17.3,17.3,Miscellaneous Stores,Miscellaneous Stores,678.125,Other
1000,200,No,No,1.2167999999999999,1.2167999999999999,1.2167999999999999,1.2167999999999999,1.2167999999999999,1.2167999999999999,Miscellaneous Stores,Miscellaneous Stores,16.9,None
30000,60,Yes,No,0.36504,0.36504,0.36504,0.36504,0.36504,0.36504,Business Services,Other,506.99999999999994,None
320000,20,Yes,Yes,0.05024,0.05024,0.0776,0.0776,0.09920000000000001,0.09920000000000001,Miscellaneous Stores,Miscellaneous Stores,1804.8,Other
250000,14,No,No,0.07560000000000001,0.07560000000000001,0.07560000000000001,0.07560000000000001,0.07560000000000001,0.07560000000000001,Miscellaneous Stores,Miscellaneous Stores,3750.0,None
200000,200,Yes,Yes,0.31079999999999997,0.31079999999999997,0.6708000000000001,0.6708000000000001,1.2900000000000003,1.2900000000000003,Miscellaneous Stores,Miscellaneous Stores,944.4000000000001,Other
340000,12,Yes,No,0.046848,0.046848,0.06844800000000001,0.06844800000000001,0.10560000000000003,0.10560000000000003,Miscellaneous Stores,Miscellaneous Stores,2404.48,None
25000,15,No,No,0.09126,0.09126,0.09126,0.09126,0.09126,0.09126,Miscellaneous Stores,Miscellaneous Stores,422.49999999999994,None
70000,9,Yes,Yes,0.03944,0.03944,0.04916000000000001,0.04916000000000001,0.06374,0.06374,Miscellaneous Stores,Miscellaneous Stores,602.8555555555556,Other
120000,150,Yes,No,0.648,0.648,0.648,0.648,1.1880000000000002,1.1880000000000002,Retail Outlet Services,Other,1464.0000000000002,None
200000,750,Yes,Yes,1.235,1.235,2.3150000000000004,2.3150000000000004,3.125,3.125,Retail Outlet Services,Other,997.3333333333336,Other
128000,18,No,Yes,0.07592,0.07592,0.10054400000000001,0.10054400000000001,0.18608000000000002,0.18608000000000002,Miscellaneous Stores,Miscellaneous Stores,949.9875555555554,Other
50000,15,Yes,No,0.05510000000000001,0.05510000000000001,0.0767,0.0767,0.0956,0.0956,Miscellaneous Stores,Miscellaneous Stores,415.1666666666667,None
1240000,22,Yes,No,0.082472,0.082472,0.1094,0.1094,0.1292,0.1292,Miscellaneous Stores,Miscellaneous Stores,8385.781818181818,None
50000,20,Yes,No,0.06680000000000001,0.06680000000000001,0.0956,0.0956,0.12079999999999999,0.12079999999999999,Miscellaneous Stores,Miscellaneous Stores,398.5,None
4752,12,Yes,No,0.07560000000000003,0.07560000000000003,0.07560000000000003,0.07560000000000003,0.07560000000000003,0.07560000000000003,Business Services,Other,83.16000000000001,None
80000,100,No,No,0.2264,0.2264,0.37400000000000005,0.37400000000000005,0.8420000000000001,0.8420000000000001,Miscellaneous Stores,Miscellaneous Stores,485.6,None
300000,5,Yes,Yes,0.02756,0.02756,0.0344,0.0344,0.0398,0.0398,Miscellaneous Stores,Miscellaneous Stores,2592.0,Other
200000,15,No,No,0.047,0.047,0.0713,0.0713,0.08480000000000001,0.08480000000000001,Miscellaneous Stores,Miscellaneous Stores,1366.6666666666667,None
170000,100,Yes,Yes,0.194,0.194,0.3308,0.3308,0.806,0.806,Clothing Stores,Other,874.48,Other
10000,10,Yes,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Business Services,Other,168.99999999999997,None
24000,5,No,Yes,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,Transportation Services,Other,240.00000000000003,Other
60000,20,No,No,0.0632,0.0632,0.08480000000000001,0.08480000000000001,0.11720000000000001,0.11720000000000001,Miscellaneous Stores,Miscellaneous Stores,443.40000000000003,None
200000,20,Yes,Yes,0.07880000000000001,0.07880000000000001,0.10616,0.10616,0.2012,0.2012,Miscellaneous Stores,Miscellaneous Stores,1428.8,Other
200000,350,Yes,Yes,1.0910000000000002,1.0910000000000002,1.6580000000000001,1.6580000000000001,1.847,1.847,Retail Outlet Services,Other,1807.4285714285713,Other
200000,500,No,Yes,0.77,0.77,1.4540000000000002,1.4540000000000002,3.83,3.83,Professional Services and Membership Organizations,Other,948.8,Other
120000,15,No,No,0.04970000000000001,0.04970000000000001,0.06860000000000001,0.06860000000000001,0.08750000000000001,0.08750000000000001,Miscellaneous Stores,Miscellaneous Stores,870.4000000000001,None
75000,15,No,Yes,0.04970000000000001,0.04970000000000001,0.06860000000000001,0.06860000000000001,0.08750000000000001,0.08750000000000001,Miscellaneous Stores,Miscellaneous Stores,544.0,Other
4000,25,No,Yes,0.09200000000000001,0.09200000000000001,0.09200000000000001,0.09200000000000001,0.254,0.254,Miscellaneous Stores,Miscellaneous Stores,36.64,Other
650000,150,Yes,Yes,0.20899999999999996,0.20899999999999996,0.425,0.425,0.56,0.56,Professional Services and Membership Organizations,Other,2654.1666666666665,Other
300000,13,No,Yes,0.039656,0.039656,0.057440000000000005,0.057440000000000005,0.07148000000000002,0.07148000000000002,Retail Outlet Services,Other,1853.5384615384614,Other
100000,15,Yes,Yes,0.0716,0.0716,0.09212000000000001,0.09212000000000001,0.16340000000000002,0.16340000000000002,Retail Outlet Services,Other,797.7333333333333,Other
15000,5,No,Yes,0.03042,0.03042,0.03042,0.03042,0.03042,0.03042,Miscellaneous Stores,Miscellaneous Stores,253.49999999999997,Other
50000,10,Yes,No,0.06764,0.06764,0.0824,0.0824,0.1292,0.1292,Miscellaneous Stores,Miscellaneous Stores,528.5,None
180000,20,Yes,Yes,0.05808,0.05808,0.09408,0.09408,0.15600000000000003,0.15600000000000003,Retail Outlet Services,Other,1092.96,Other
20000,20,No,No,0.12168,0.12168,0.12168,0.12168,0.12168,0.12168,Miscellaneous Stores,Miscellaneous Stores,337.99999999999994,None
1000,40,No,No,0.24336,0.24336,0.24336,0.24336,0.24336,0.24336,Professional Services and Membership Organizations,Other,16.9,None
70000,30,Yes,Yes,0.07212,0.07212,0.12612,0.12612,0.21900000000000003,0.21900000000000003,Professional Services and Membership Organizations,Other,390.04,Other
400000,150,Yes,Yes,0.236,0.236,0.452,0.452,0.5870000000000001,0.5870000000000001,Business Services,Other,1833.3333333333333,Other
300000,20,Yes,Yes,0.058800000000000005,0.058800000000000005,0.09480000000000001,0.09480000000000001,0.10200000000000001,0.10200000000000001,Miscellaneous Stores,Miscellaneous Stores,1806.0,Other
550000,20,No,No,0.0452,0.0452,0.074,0.074,0.09200000000000001,0.09200000000000001,Miscellaneous Stores,Miscellaneous Stores,2722.5,None
200000,60,Yes,Yes,0.12072,0.12072,0.23736,0.23736,0.34319999999999995,0.34319999999999995,Business Services,Other,1067.6,Other
20000,75,Yes,No,0.45629999999999993,0.45629999999999993,0.45629999999999993,0.45629999999999993,0.45629999999999993,0.45629999999999993,Professional Services and Membership Organizations,Other,337.99999999999994,None
150000,300,Yes,No,0.4835999999999999,0.4835999999999999,1.0668,1.0668,1.5959999999999999,1.5959999999999999,Miscellaneous Stores,Miscellaneous Stores,740.7,None
20000,14,No,No,0.06032000000000001,0.06032000000000001,0.06032000000000001,0.06032000000000001,0.15104000000000004,0.15104000000000004,Miscellaneous Stores,Miscellaneous Stores,195.7714285714286,None
100000,15,No,Yes,0.0716,0.0716,0.09212000000000001,0.09212000000000001,0.16340000000000002,0.16340000000000002,Miscellaneous Stores,Miscellaneous Stores,797.7333333333333,Other
5000,4,No,No,0.025200000000000004,0.025200000000000004,0.025200000000000004,0.025200000000000004,0.025200000000000004,0.025200000000000004,Miscellaneous Stores,Miscellaneous Stores,87.50000000000001,None
50000,31,Yes,No,0.08696000000000001,0.08696000000000001,0.12044000000000002,0.12044000000000002,0.17066,0.17066,Miscellaneous Stores,Miscellaneous Stores,351.7580645161291,None
2400000,9000,Yes,Yes,13.334,13.334,24.35,24.35,32.449999999999996,32.449999999999996,Retail Outlet Services,Other,10789.333333333334,Other
2000,10,No,Yes,0.0488,0.0488,0.0488,0.0488,0.11360000000000002,0.11360000000000002,Business Services,Other,20.72,Other
15000,40,No,No,0.13520000000000001,0.13520000000000001,0.13520000000000001,0.13520000000000001,0.3944000000000001,0.3944000000000001,Agricultural Services,Other,132.90000000000003,None
200000,3000,Yes,No,4.88,4.88,9.200000000000001,9.200000000000001,12.44,12.44,Retail Outlet Services,Other,993.3333333333336,None
1000,10,No,No,0.06084,0.06084,0.06084,0.06084,0.06084,0.06084,Miscellaneous Stores,Miscellaneous Stores,16.9,None
750000,100,Yes,Yes,0.128,0.128,0.30800000000000005,0.30800000000000005,0.38,0.38,Miscellaneous Stores,Miscellaneous Stores,2805.0,Other
280000,20,No,No,0.0524,0.0524,0.0776,0.0776,0.1028,0.1028,Miscellaneous Stores,Miscellaneous Stores,1657.6000000000001,None
250000,2500,No,No,8.909999999999998,8.909999999999998,8.909999999999998,8.909999999999998,17.91,17.91,Retail Outlet Services,Other,2524.9999999999995,None
18000,52,Yes,Yes,0.18720000000000003,0.18720000000000003,0.18720000000000003,0.18720000000000003,0.18720000000000003,0.18720000000000003,Miscellaneous Stores,Miscellaneous Stores,179.99999999999997,Other
80000,15,Yes,No,0.05106,0.05106,0.07806,0.07806,0.12450000000000001,0.12450000000000001,Miscellaneous Stores,Miscellaneous Stores,525.76,None
4000,35,No,No,0.2205,0.2205,0.2205,0.2205,0.2205,0.2205,Business Services,Other,70.00000000000001,None
75000,75,No,No,0.236,0.236,0.236,0.236,0.7220000000000001,0.7220000000000001,Miscellaneous Stores,Miscellaneous Stores,646.9999999999999,None
250000,25,No,No,0.06050000000000001,0.06050000000000001,0.09200000000000001,0.09200000000000001,0.1235,0.1235,Miscellaneous Stores,Miscellaneous Stores,1430.0000000000002,None
100000,110,Yes,No,0.18444000000000002,0.18444000000000002,0.38244,0.38244,0.7230000000000001,0.7230000000000001,Professional Services and Membership Organizations,Other,484.4727272727273,None
2000,2,No,No,0.012168,0.012168,0.012168,0.012168,0.012168,0.012168,Transportation Services,Other,33.8,None
20000,450,Yes,Yes,2.4299999999999997,2.4299999999999997,2.4299999999999997,2.4299999999999997,2.4299999999999997,2.4299999999999997,Business Services,Other,300.0,Other
230000,60,No,Yes,0.1164,0.1164,0.24600000000000002,0.24600000000000002,0.48360000000000003,0.48360000000000003,Miscellaneous Stores,Miscellaneous Stores,1223.6000000000001,Other
50000,1000,Yes,No,2.9,2.9,2.9,2.9,9.38,9.38,Contracted Services,Other,419.00000000000006,None
80000,50,Yes,No,0.128,0.128,0.19999999999999998,0.19999999999999998,0.254,0.254,Miscellaneous Stores,Miscellaneous Stores,548.8,None
100000,96,Yes,Yes,0.18824000000000002,0.18824000000000002,0.3195680000000001,0.3195680000000001,0.7757600000000003,0.7757600000000003,Miscellaneous Stores,Miscellaneous Stores,516.4833333333333,Other
50000,100,Yes,No,0.254,0.254,0.398,0.398,0.524,0.524,Miscellaneous Stores,Miscellaneous Stores,358.5,None
75000,10,Yes,Yes,0.04512,0.04512,0.06456,0.06456,0.0822,0.0822,Miscellaneous Stores,Miscellaneous Stores,587.85,Other
40000,150,No,Yes,0.3146,0.3146,0.536,0.536,1.2380000000000002,1.2380000000000002,Business Services,Other,236.13333333333335,Other
25000,400,No,No,1.1720000000000002,1.1720000000000002,1.1720000000000002,1.1720000000000002,3.7640000000000002,3.7640000000000002,Miscellaneous Stores,Miscellaneous Stores,210.25000000000003,None
180000,20,No,No,0.0524,0.0524,0.08120000000000001,0.08120000000000001,0.1028,0.1028,Retail Outlet Services,Other,1072.8000000000002,None
300000,260,Yes,Yes,0.41312000000000004,0.41312000000000004,0.7688000000000001,0.7688000000000001,1.0496000000000003,1.0496000000000003,Retail Outlet Services,Other,1415.0769230769229,Other
