Is Registered,Accepts Card,MCC_Category_Agricultural Services,MCC_Category_Business Services,MCC_Category_Clothing Stores,MCC_Category_Contracted Services,MCC_Category_Miscellaneous Stores,MCC_Category_Professional Services and Membership Organizations,MCC_Category_Retail Outlet Services,MCC_Category_Transportation Services,MCC_Category_Travel,MCC_Category_Utility Services,Current Provider,Transaction_per_Unit_Turnover_RobustScaled,Average_Transaction_Amount_Scaled,Total_Annual_Transaction_Fees_Scaled,Current pay
1,0,False,False,False,False,True,False,False,False,False,False,1,49.24273631021036,1.9428571428571428,-0.4367912020784758,Non-Competitive
0,0,False,True,False,False,False,False,False,False,False,False,1,0.3055143626077882,0.3428571428571428,0.0399314826649391,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1733536551875651,-0.1142857142857142,0.99248663260254,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1749601801504915,-0.1828571428571428,3.1944135610630107,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,0.0583566760037348,1.9428571428571428,0.4363448861497517,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1800777981319402,-0.2057142857142857,1.0626005655306443,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.0405063986378865,-0.1714285714285714,-0.0422620836701323,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1570235937512259,-0.24,-0.0171721327820041,Neutral
0,0,False,False,False,False,False,False,True,False,False,False,1,0.1201460976547482,1.3714285714285714,0.9708100978443888,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,0.7380403141648817,8.228571428571428,0.5117191035681089,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1540444609216235,-0.1371428571428571,0.1265831502216307,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1146537046191025,-0.1714285714285714,-0.1137902647151611,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1844159548702466,-0.0914285714285714,4.974710290890943,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.0899379359586971,-0.1142857142857142,-0.1139032606041859,Neutral
0,0,False,True,False,False,False,False,False,False,False,False,1,0.4353345616321395,-0.2057142857142857,-0.3723397736126552,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,0.1201460976547482,0.8,-0.019575881197711,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1846817158235843,-0.2857142857142857,0.9061913641311165,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1702641841050145,-0.1714285714285714,0.6181721382939988,Competitive
0,1,False,False,True,False,False,False,False,False,False,False,0,-0.0434141361273459,0.8,0.3150851359987393,Neutral
0,0,False,True,False,False,False,False,False,False,False,False,1,0.0583566760037348,-0.2285714285714285,-0.288842782675347,Neutral
1,1,False,False,False,False,False,False,False,True,False,False,0,-0.1373098258911407,-0.2857142857142857,-0.219780732855346,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.106415115065634,-0.1142857142857142,-0.079921911248457,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1640852419399132,-0.1142857142857142,0.4524770417319594,Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,0.2437249409567748,3.657142857142857,1.2938479609395048,Neutral
1,1,False,False,False,False,False,True,False,False,False,False,0,0.4290932059098149,5.371428571428571,0.4503087657249909,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1579062997748118,-0.1714285714285714,0.2387010109322307,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1393694732795078,-0.1714285714285714,-0.0207730864219146,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,1.3559345306750152,-0.0571428571428571,-0.4206766407829885,Non-Competitive
0,1,False,False,False,False,False,True,False,False,False,False,0,-0.1317646213839985,1.3714285714285714,2.0445229741555537,Neutral
1,1,False,False,False,False,False,False,True,False,False,False,0,-0.1780908441808095,-0.1942857142857142,0.902858428110334,Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1517273576097105,-0.1714285714285714,0.0,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.106415115065634,-0.2857142857142857,-0.2066492163402754,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1393694732795078,-0.2285714285714285,-0.1809771015533124,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1613390454220903,-0.1142857142857142,0.3484680772833518,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.0583566760037348,-0.1142857142857142,-0.1244556500052039,Neutral
1,0,False,False,False,False,False,True,False,False,False,False,1,9.697506453561816,0.1142857142857142,-0.4367912020784758,Non-Competitive
0,1,False,False,False,False,False,True,False,False,False,False,0,-0.0828762877700099,0.0,-0.1416141260100324,Neutral
0,1,False,True,False,False,False,False,False,False,False,False,0,-0.0961168781237985,1.3714285714285714,1.2784157100924294,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1723238314933816,-0.1142857142857142,0.8677364475454278,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1798134583601711,-0.1142857142857142,1.662084740107834,Competitive
0,1,False,True,False,False,False,False,False,False,False,False,0,-0.1146537046191025,0.3428571428571428,0.48842996670431,Neutral
0,0,False,False,False,False,False,True,False,False,False,False,1,0.7380403141648817,0.5142857142857142,-0.1244556500052039,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,0.3055143626077882,3.085714285714286,0.2527326394056384,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.0157906299774811,-0.1828571428571428,-0.2903613140243067,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1517273576097105,-0.1714285714285714,0.0,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,0.0089251386829241,-0.2971428571428571,-0.3681182342292917,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.0355632449058054,0.0114285714285714,-0.1422501884302019,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,0.7380403141648817,102.51428571428572,10.028696611063609,Neutral
1,1,False,True,False,False,False,False,False,False,False,False,0,1.0469874224199485,-0.2285714285714285,-0.4369337617125831,Non-Competitive
1,0,True,False,False,False,False,False,False,False,False,False,1,0.4702861536771571,0.1142857142857142,-0.3311917288954643,Neutral
0,0,False,False,False,False,False,False,True,False,False,False,1,3.518564288460482,33.94285714285714,0.5116998051023564,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,2.282775855440216,-0.2285714285714285,-0.4367912020784758,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1558466523864447,0.8,2.129818172267988,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1711468901286004,-0.1142857142857142,0.8881083904554302,Competitive
1,0,False,False,False,False,False,False,True,False,False,False,1,2.282775855440216,28.228571428571428,2.002850025436233,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,0.5252100840336135,0.2514285714285714,-0.2781430284778821,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1424589443620585,-0.1714285714285714,-0.0967418081222806,Neutral
1,0,False,True,False,False,False,False,False,False,False,False,1,1.9738287471851488,0.0571428571428571,-0.3851405704525314,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.0583566760037348,0.5142857142857142,0.1568187101738125,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1640852419399132,-0.0571428571428571,0.7441542865647078,Competitive
0,0,False,False,False,False,False,True,False,False,False,False,1,0.0830724446641402,0.9142857142857144,-0.0083879352401355,Neutral
1,0,False,False,False,False,False,False,False,True,False,False,1,0.0583566760037348,-0.32,-0.4203524888114615,Neutral
0,1,False,True,False,False,False,False,False,False,False,False,0,5.372246937990882,4.8,-0.16141843723281,Non-Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1243250923557828,0.3428571428571428,0.6256499371146264,Neutral
0,0,False,False,False,True,False,False,False,False,False,False,1,4.754352721480749,11.085714285714284,-0.0466311240286325,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.0343274564727851,0.2285714285714285,0.0496650685124715,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,0.0484703685395727,0.7542857142857143,-0.001270474222833,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,0.3055143626077882,0.8,-0.1141744507378452,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1558466523864447,-0.2285714285714285,-0.0992250946198717,Neutral
1,1,False,True,False,False,False,False,False,False,False,False,0,0.7380403141648817,1.3714285714285714,-0.2364390180478913,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,3.765721975064536,4.228571428571429,-0.2499244208271687,Non-Competitive
1,0,False,False,False,False,False,False,True,False,False,False,1,-0.1613390454220903,-0.1142857142857142,0.416069474476709,Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,0.025402317789861,2.628571428571429,0.9008794973479944,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0937403619064518,0.2285714285714285,0.1589101852905614,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.0207337837095622,-0.1485714285714285,-0.08846556770464,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,0.1201460976547482,-0.1714285714285714,-0.3555180480535687,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1690283956719942,-0.2057142857142857,0.227179612882893,Competitive
1,0,True,False,False,False,False,False,False,False,False,False,1,9.697506453561816,22.51428571428572,0.3687057480052252,Non-Competitive
0,1,True,False,False,False,False,False,False,False,False,False,0,4.375527394558536,115.73714285714286,1.964921675580833,Non-Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.0652221672982918,0.0,-0.0461735247227547,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1831837904502264,-0.2857142857142857,0.5505011862136584,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.1077882133245455,-0.2057142857142857,-0.288842782675347,Neutral
1,1,False,True,False,False,False,False,False,False,False,False,0,0.8616191574669084,3.5428571428571427,0.8618671460156544,Non-Competitive
0,1,False,False,True,False,False,False,False,False,False,False,0,0.0274619651782281,0.0571428571428571,0.1303930408798699,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0652221672982918,0.2285714285714285,0.175388814476962,Neutral
1,0,False,False,False,False,False,False,True,False,False,False,1,0.0583566760037348,-0.2857142857142857,-0.3710363490104185,Neutral
1,0,False,False,False,False,False,False,False,True,False,False,1,2.282775855440216,16.8,0.7665583267918927,Non-Competitive
1,0,False,True,False,False,False,False,False,False,False,False,1,73.95850497061569,16.8,-0.412570307274244,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1517273576097105,1.3714285714285714,14.137343990288512,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1146537046191025,-0.1714285714285714,0.3687057480052252,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.0899379359586971,-0.16,-0.0641479445285834,Neutral
1,0,False,False,False,False,False,False,True,False,False,False,1,0.0583566760037348,-0.2285714285714285,-0.3657063150921977,Neutral
0,1,False,False,False,False,False,True,False,False,False,False,0,0.5526720492118417,0.1714285714285714,-0.197894871996895,Neutral
1,0,False,True,False,False,False,False,False,False,False,False,1,-0.1393694732795078,-0.2514285714285714,-0.2351567659895667,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,1.0469874224199485,1.9428571428571428,0.1303930408798699,Non-Competitive
1,0,False,False,False,False,False,False,True,False,False,False,1,36.88485198000768,-0.1714285714285714,-0.4517708579549267,Non-Competitive
0,1,False,False,False,False,False,True,False,False,False,False,0,0.2437249409567748,0.0571428571428571,-0.16141843723281,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.0652221672982918,-0.1142857142857142,-0.0641479445285834,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,0.2231284670731038,22.51428571428572,3.3753749631588006,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,1.0469874224199485,0.8,-0.2983443200354842,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.1800910589579701,0.8,0.0011044072287539,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.0899379359586971,-0.1142857142857142,-0.1139032606041859,Neutral
1,0,True,False,False,False,False,False,False,False,False,False,1,3.930493766133904,1.9428571428571428,-0.2781430284778821,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,24.526967649805023,5.371428571428571,-0.4125692230324853,Non-Competitive
1,0,True,False,False,False,False,False,False,False,False,False,1,2.282775855440216,0.2285714285714285,-0.4125545857687432,Non-Competitive
1,0,False,False,False,False,False,True,False,False,False,False,1,0.3879002581424727,0.0571428571428571,-0.2066492163402754,Neutral
0,1,False,True,False,False,False,False,False,False,False,False,0,-0.1867788113462853,-0.24,3.0640883933713834,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1640852419399132,-0.1142857142857142,0.4375456320198899,Competitive
1,0,False,False,False,False,False,False,False,True,False,False,1,0.1077882133245455,0.0,-0.2100536835849234,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.106415115065634,-0.1142857142857142,-0.1859972511358761,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,0.0034327456472785,0.0571428571428571,-0.0870892180244446,Neutral
0,1,False,False,False,False,False,True,False,False,False,False,0,-0.1871532926896248,0.1142857142857142,17.414561976380778,Competitive
0,1,False,False,False,False,False,True,False,False,False,False,0,-0.0701653210303729,0.2057142857142857,0.1753992872666765,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1772669852254627,-0.1828571428571428,0.902709636323692,Competitive
0,0,False,False,False,False,False,False,False,True,False,False,1,4.2600373482726415,4.8,-0.0276715097644983,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,0.7380403141648817,1.3714285714285714,0.1303930408798699,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1146537046191025,0.3428571428571428,0.450971294504898,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,1.6648816389300818,-0.1714285714285714,-0.4203524888114615,Non-Competitive
0,0,False,False,False,False,False,False,False,False,False,True,1,4.754352721480749,0.8,-0.3802770458173201,Non-Competitive
1,0,False,True,False,False,False,False,False,False,False,False,1,0.7380403141648817,-0.3085714285714285,-0.4400789447318787,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1700170264184105,0.5257142857142857,3.9451318652553846,Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1764431262701158,0.2285714285714285,2.7385184342174247,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1311308837260394,0.0571428571428571,0.2253243171924066,Neutral
1,0,False,False,False,True,False,False,False,False,False,False,1,1.294145109024002,0.0,-0.3710363490104185,Non-Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1822101389575437,-0.16,1.8549624000910447,Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.1819355193057615,-0.2285714285714285,1.174826007406175,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0961168781237985,0.0,0.0077502534706923,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1835670831192915,-0.1371428571428571,2.476891286930768,Competitive
1,1,False,False,False,False,False,True,False,False,False,False,0,0.1407425715384193,0.1142857142857142,0.0399314826649391,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.186329433734278,-0.16,4.657906486093723,Competitive
1,1,False,True,False,False,False,False,False,False,False,False,0,0.2505904322513319,0.5714285714285714,-0.1948799122814696,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,6.402070632174438,45.371428571428574,0.2243648066603051,Non-Competitive
1,0,False,False,False,False,False,True,False,False,False,False,1,0.799829735815895,-0.1142857142857142,-0.3681182342292917,Neutral
1,0,False,False,False,True,False,False,False,False,False,False,1,-0.1640852419399132,-0.1142857142857142,0.4524770417319594,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1640852419399132,-0.1142857142857142,0.4375456320198899,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.0583566760037348,0.2285714285714285,-0.1141066532044304,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,0.2231284670731038,-0.1142857142857142,-0.355550575306329,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,7.019964848684571,3.657142857142857,-0.2559653561413184,Non-Competitive
0,1,True,False,False,False,False,False,False,False,False,False,0,16.288378096336576,45.371428571428574,-0.0802929816421398,Non-Competitive
1,0,False,False,False,False,False,True,False,False,False,False,1,2.694705333113638,0.0571428571428571,-0.4039137755444472,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,9.697506453561816,0.1142857142857142,-0.4450940362488217,Non-Competitive
1,0,False,True,False,False,False,False,False,False,False,False,1,3.518564288460482,1.3714285714285714,-0.288842782675347,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.0240292195309496,-0.1142857142857142,-0.01551269817647,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,0.799829735815895,-0.1142857142857142,-0.3710363490104185,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,0.5320755753281705,0.0571428571428571,-0.2559653561413184,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1517273576097105,-0.1714285714285714,1.249003706978477,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.106415115065634,3.085714285714286,12.678286599725112,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,4.445405613225682,1.3714285714285714,-0.3881667358908339,Non-Competitive
1,1,False,False,False,False,False,True,False,False,False,False,0,0.5414376089116574,0.4,-0.2392348313961914,Neutral
1,1,False,False,False,False,False,False,True,False,False,False,0,-0.1579062997748118,-0.1714285714285714,0.090645983069098,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.1407425715384193,-0.2285714285714285,-0.3921193392220888,Neutral
0,0,False,False,False,True,False,False,False,False,False,False,1,82.19709452408414,113.94285714285714,-0.01551269817647,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,0.7380403141648817,1.3714285714285714,-0.2364390180478913,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1132806063601911,0.2857142857142857,0.3606127722700572,Neutral
1,0,False,True,False,False,False,False,False,False,False,False,1,0.0583566760037348,-0.2971428571428571,-0.3851405704525314,Neutral
0,0,False,True,False,False,False,False,False,False,False,False,1,0.9440050530015928,0.2857142857142857,-0.2559653561413184,Non-Competitive
0,1,True,False,False,False,False,False,False,False,False,False,0,-0.1659864549137905,1.0285714285714285,5.263813139492695,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1702641841050145,0.5142857142857142,2.738093037929332,Competitive
1,1,False,False,False,False,False,True,False,False,False,False,0,2.9418630197176907,0.0914285714285714,-0.4288216360702331,Non-Competitive
0,0,False,False,False,False,False,False,True,False,False,False,1,-0.178502773658483,-0.1142857142857142,1.720466781640389,Competitive
0,0,False,False,False,False,False,False,True,False,False,False,1,-0.0652221672982918,0.8,1.4921799387390435,Neutral
0,1,False,True,False,False,False,False,False,False,False,False,0,-0.0240292195309496,1.9428571428571428,0.9009107436231896,Neutral
0,0,False,False,False,False,False,True,False,False,False,False,1,0.0583566760037348,-0.1142857142857142,-0.16141843723281,Neutral
1,1,False,False,False,False,False,True,False,False,False,False,0,0.2746196517822815,0.1714285714285714,-0.2579796594430355,Neutral
1,0,False,False,True,False,False,False,False,False,False,False,1,0.3055143626077882,-0.1142857142857142,-0.288842782675347,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0899379359586971,-0.2285714285714285,-0.2592744983031161,Neutral
0,1,False,False,True,False,False,False,False,False,False,False,0,-0.1228922941725709,0.1142857142857142,0.2252033196473749,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1181845287134461,0.2285714285714285,1.249003706978477,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.106415115065634,-0.1142857142857142,-0.1859972511358761,Neutral
1,1,False,False,False,False,False,False,False,True,False,False,0,0.2560828252869775,0.6857142857142857,0.27629877993621,Neutral
0,0,False,False,False,False,False,False,True,False,False,False,1,0.0583566760037348,0.5142857142857142,-0.1195559796549036,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1832399626517273,-0.24,1.282032443167823,Competitive
1,0,False,False,False,False,False,True,False,False,False,False,1,1.0469874224199485,0.8,-0.1244556500052039,Non-Competitive
0,0,False,True,False,False,False,False,False,False,False,False,1,12.16908331960235,0.2285714285714285,-0.4367912020784758,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,1.7884604822321086,0.1142857142857142,-0.3802770458173201,Non-Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.0405063986378865,0.3428571428571428,0.1228033485691349,Neutral
1,0,False,True,False,False,False,False,False,False,False,False,1,1.0469874224199485,-0.2285714285714285,-0.4191852428990107,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,2.282775855440216,-0.2285714285714285,-0.4367912020784758,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.8704462177027675,0.0,-0.396269274553423,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,0.1407425715384193,-0.1142857142857142,-0.3073241762891501,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1270115889493052,-0.1142857142857142,-0.0969196963993381,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0569835777448234,0.5714285714285714,0.2141012790097085,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1558466523864447,0.5714285714285714,1.8526570894139551,Neutral
0,0,False,False,False,False,False,False,False,True,False,False,1,-0.0652221672982918,0.0,-0.0461735247227547,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1723238314933816,-0.2285714285714285,0.2158523667369933,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,0.0583566760037348,-0.2285714285714285,-0.288842782675347,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1764431262701158,-0.1714285714285714,0.9025806834419356,Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,-0.16730903785214,-0.1142857142857142,0.571161964124697,Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,0.2688984090368174,0.2285714285714285,-0.2335831356310568,Neutral
1,1,False,True,False,False,False,False,False,False,False,False,0,3.1066348107870603,1.9428571428571428,-0.3312405197746047,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1739715494040753,0.0,1.7124813929653329,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1146537046191025,-0.1714285714285714,-0.0460971349624842,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1022958202888998,0.0571428571428571,-0.0008604269868922,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,0.8704462177027675,0.0,-0.33815892247639,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,0.5526720492118417,0.6857142857142857,-0.16141843723281,Neutral
1,1,False,False,False,False,False,False,True,False,False,False,0,-0.1782085383172876,0.0,11.053869371564524,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,49.24273631021036,22.51428571428572,-0.288842782675347,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1832399626517273,-0.24,1.387318024470878,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,1.0469874224199485,-0.1714285714285714,-0.4288019485225097,Non-Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.178502773658483,0.2285714285714285,3.3768681041300077,Competitive
1,0,False,False,False,False,False,True,False,False,False,False,1,0.3055143626077882,0.8,-0.0465579377099217,Neutral
1,1,False,True,False,False,False,False,False,False,False,False,0,0.0124559627772677,2.914285714285714,1.0857512602032264,Neutral
0,0,False,True,False,False,False,False,False,False,False,False,1,0.0583566760037348,1.3714285714285714,0.2245821989162121,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1640852419399132,-0.1142857142857142,0.4524770417319594,Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1702641841050145,-0.1714285714285714,0.4532299153454901,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.6350579447465261,0.2285714285714285,-0.3370424906693279,Neutral
0,1,False,False,True,False,False,False,False,False,False,False,0,-0.0899379359586971,0.8,0.6589053567833038,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1820109642650423,-0.2285714285714285,1.1929155176589714,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1517273576097105,-0.1714285714285714,0.3610356454205215,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,73.95850497061569,16.8,-0.3681182342292917,Non-Competitive
0,0,False,False,False,False,False,False,True,False,False,False,1,0.0583566760037348,-0.2285714285714285,-0.288842782675347,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,4.754352721480749,-0.1142857142857142,-0.4367912020784758,Non-Competitive
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.1750700280112044,-0.0571428571428571,1.550414693291546,Competitive
0,0,False,False,True,False,False,False,False,False,False,False,1,-0.16633212999995,0.2285714285714285,1.6608168192354344,Competitive
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1800777981319402,-0.2057142857142857,1.0626005655306443,Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.0583566760037348,-0.2285714285714285,-0.3717491471809551,Neutral
0,1,False,False,False,False,False,False,True,False,False,False,0,0.587274125336409,1.4514285714285715,0.3687057480052252,Neutral
1,1,False,False,False,False,True,False,False,False,False,False,0,-0.1311308837260394,0.0571428571428571,0.2253243171924066,Neutral
1,1,False,False,True,False,False,False,False,False,False,False,0,3.930493766133904,28.228571428571428,0.2500441860940158,Non-Competitive
1,1,False,False,False,False,True,False,False,False,False,False,0,0.1201460976547482,-0.0571428571428571,-0.2904635425329819,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1393694732795078,-0.2857142857142857,-0.249121404274649,Neutral
1,1,False,False,False,False,False,False,False,True,False,False,0,0.0583566760037348,-0.1142857142857142,-0.2586889299370367,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,0.7559669165322506,4.045714285714285,1.012495367492785,Neutral
0,0,False,False,False,True,False,False,False,False,False,False,1,9.697506453561816,11.085714285714284,-0.08846556770464,Non-Competitive
0,1,False,False,False,False,False,False,True,False,False,False,0,0.0398198495084308,0.9257142857142856,0.1095346718962438,Neutral
1,0,False,True,False,False,False,False,False,False,False,False,1,5.990141154501016,2.5142857142857142,-0.3719052779942045,Non-Competitive
1,0,False,False,False,False,True,False,False,False,False,False,1,0.3055143626077882,5.371428571428571,2.002850025436233,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1393694732795078,-0.2057142857142857,-0.1857304187202898,Neutral
1,1,False,True,False,False,False,False,False,False,False,False,0,-0.1875652221672982,-0.2857142857142857,3.957889658298485,Competitive
1,1,False,False,False,False,False,False,True,False,False,False,0,-0.106415115065634,-0.1142857142857142,-0.079921911248457,Neutral
0,0,False,False,False,False,True,False,False,False,False,False,1,-0.1798134583601711,-0.1142857142857142,1.662084740107834,Competitive
0,1,False,True,False,False,False,False,False,False,False,False,0,-0.1146537046191025,1.3714285714285714,1.7113271164519095,Neutral
0,1,False,False,False,False,True,False,False,False,False,False,0,-0.0240292195309496,-0.1142857142857142,-0.16141843723281,Neutral
1,0,False,False,False,False,True,False,False,False,False,False,1,-0.1393694732795078,-0.1142857142857142,-0.0003764368067653,Neutral
