Annual Card Turnover,Average Transaction Amount,Is Registered,Accepts Card,Mastercard Debit,MCC Category,Total Annual Transaction Fees,Current Provider Grouped,MCC_Category_Agricultural Services,MCC_Category_Business Services,MCC_Category_Clothing Stores,MCC_Category_Contracted Services,MCC_Category_Miscellaneous Stores,MCC_Category_Professional Services and Membership Organizations,MCC_Category_Retail Outlet Services,MCC_Category_Transportation Services,MCC_Category_Travel,MCC_Category_Utility Services
100000,1,Yes,Yes, 0.42% + 3p,Miscellaneous Stores,498.3139999999999,Other,False,False,False,False,True,False,False,False,False,False
325000,500,Yes,Yes, 0.43% + 2.5p,Miscellaneous Stores,1538.7038550000002,Other,False,False,False,False,True,False,False,False,False,False
135000,10,Yes,Yes, 0.4% + 3p,Miscellaneous Stores,652.6521,Other,False,False,False,False,True,False,False,False,False,False
72000,15,No,Yes, 0.55% + 2p,Miscellaneous Stores,426.80832,Other,False,False,False,False,True,False,False,False,False,False
400000,50,No,No, 0.4% + 2p,Miscellaneous Stores,1780.712,,False,False,False,False,True,False,False,False,False,False
178000,16,No,Yes, 0.55% + 2p,Miscellaneous Stores,1055.0772000000002,Other,False,False,False,False,True,False,False,False,False,False
600000,200,Yes,Yes, 0.35% + 2p,Business Services,2370.237,Other,False,True,False,False,False,False,False,False,False,False
125000,4000,Yes,Yes, 0.5% + 2p,Miscellaneous Stores,677.5033875,Other,False,False,False,False,True,False,False,False,False,False
1000,200,No,No, 1.69% + 0p,Miscellaneous Stores,16.9,,False,False,False,False,True,False,False,False,False,False
30000,60,Yes,No, 1.69% + 0p,Business Services,507.0,,False,True,False,False,False,False,False,False,False,False
320000,20,Yes,Yes, 0.42% + 2p,Miscellaneous Stores,1486.2848,Other,False,False,False,False,True,False,False,False,False,False
250000,14,No,No, 1.5% + 0p,Miscellaneous Stores,3750.0,,False,False,False,False,True,False,False,False,False,False
200000,200,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,914.53716,Other,False,False,False,False,True,False,False,False,False,False
340000,12,Yes,No, 0.39% + 3p,Miscellaneous Stores,1558.3662000000002,,False,False,False,False,True,False,False,False,False,False
25000,15,No,No, 1.69% + 0p,Miscellaneous Stores,422.5,,False,False,False,False,True,False,False,False,False,False
70000,9,Yes,Yes, 0.6% + 2p,Miscellaneous Stores,448.294,Other,False,False,False,False,True,False,False,False,False,False
120000,150,Yes,No, 1.2% + 0p,Retail Outlet Services,1464.0000000000002,,False,False,False,False,False,False,True,False,False,False
200000,750,Yes,Yes, 0.45% + 2p,Retail Outlet Services,992.0264533333336,Other,False,False,False,False,False,False,True,False,False,False
128000,18,No,Yes, 0.4% + 2.5p,Miscellaneous Stores,596.0831999999999,Other,False,False,False,False,True,False,False,False,False,False
50000,15,Yes,No, 0.65% + 2p,Miscellaneous Stores,348.9646666666667,,False,False,False,False,True,False,False,False,False,False
1240000,22,Yes,No, 0.41% + 2.5p,Miscellaneous Stores,5580.253636363635,,False,False,False,False,True,False,False,False,False,False
50000,20,Yes,No, 0.65% + 2p,Miscellaneous Stores,348.8485,,False,False,False,False,True,False,False,False,False,False
4752,12,Yes,No, 1.75% + 0p,Business Services,83.16000000000001,,False,True,False,False,False,False,False,False,False,False
80000,100,No,No, 0.49% + 2.5p,Miscellaneous Stores,445.8228,,False,False,False,False,True,False,False,False,False,False
300000,5,Yes,Yes, 0.42% + 2p,Miscellaneous Stores,1397.5679999999998,Other,False,False,False,False,True,False,False,False,False,False
200000,15,No,No, 0.5% + 2p,Miscellaneous Stores,1101.4666666666667,,False,False,False,False,True,False,False,False,False,False
170000,100,Yes,Yes, 0.4% + 2.5p,Clothing Stores,789.87474,Other,False,False,True,False,False,False,False,False,False,False
10000,10,Yes,No, 1.69% + 0p,Business Services,168.99999999999997,,False,True,False,False,False,False,False,False,False,False
24000,5,No,Yes, 1% + 0p,Transportation Services,240.00000000000003,Other,False,False,False,False,False,False,False,True,False,False
60000,20,No,No, 0.6% + 2p,Miscellaneous Stores,383.7834,,False,False,False,False,True,False,False,False,False,False
200000,20,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,931.122,Other,False,False,False,False,True,False,False,False,False,False
200000,350,Yes,Yes, 0.85% + 2p,Retail Outlet Services,1796.1026285714286,Other,False,False,False,False,False,False,True,False,False,False
200000,500,No,Yes, 0.4% + 2.5p,Professional Services and Membership Organizations,928.89288,Other,False,False,False,False,False,True,False,False,False,False
120000,15,No,No, 0.55% + 2p,Miscellaneous Stores,711.3472,,False,False,False,False,True,False,False,False,False,False
75000,15,No,Yes, 0.55% + 2p,Miscellaneous Stores,444.592,Other,False,False,False,False,True,False,False,False,False,False
4000,25,No,Yes, 0.8% + 2p,Miscellaneous Stores,33.466752,Other,False,False,False,False,True,False,False,False,False,False
650000,150,Yes,Yes, 0.35% + 2p,Professional Services and Membership Organizations,2567.842333333333,Other,False,False,False,False,False,True,False,False,False,False
300000,13,No,Yes, 0.42% + 2p,Retail Outlet Services,1394.1415384615382,Other,False,False,False,False,False,False,True,False,False,False
100000,15,Yes,Yes, 0.4% + 2.5p,Retail Outlet Services,465.948,Other,False,False,False,False,False,False,True,False,False,False
15000,5,No,Yes, 1.69% + 0p,Miscellaneous Stores,253.5,Other,False,False,False,False,True,False,False,False,False,False
50000,10,Yes,No, 0.49% + 2.5p,Miscellaneous Stores,279.8925,,False,False,False,False,True,False,False,False,False,False
180000,20,Yes,Yes, 0.39% + 3p,Retail Outlet Services,824.19444,Other,False,False,False,False,False,False,True,False,False,False
20000,20,No,No, 1.69% + 0p,Miscellaneous Stores,337.99999999999994,,False,False,False,False,True,False,False,False,False,False
1000,40,No,No, 1.69% + 0p,Professional Services and Membership Organizations,16.9,,False,False,False,False,False,True,False,False,False,False
70000,30,Yes,Yes, 0.39% + 3p,Professional Services and Membership Organizations,320.36004,Other,False,False,False,False,False,True,False,False,False,False
400000,150,Yes,Yes, 0.4% + 2p,Business Services,1780.2373333333333,Other,False,True,False,False,False,False,False,False,False,False
300000,20,Yes,Yes, 0.4% + 3p,Miscellaneous Stores,1358.034,Other,False,False,False,False,True,False,False,False,False,False
550000,20,No,No, 0.35% + 2p,Miscellaneous Stores,2174.6725,,False,False,False,False,True,False,False,False,False,False
200000,60,Yes,Yes, 0.42% + 3p,Business Services,968.0837999999998,Other,False,True,False,False,False,False,False,False,False,False
20000,75,Yes,No, 1.69% + 0p,Professional Services and Membership Organizations,337.99999999999994,,False,False,False,False,False,True,False,False,False,False
150000,300,Yes,No, 0.42% + 3p,Miscellaneous Stores,725.7725700000001,,False,False,False,False,True,False,False,False,False,False
20000,14,No,No, 0.8% + 2p,Miscellaneous Stores,167.43885714285716,,False,False,False,False,True,False,False,False,False,False
100000,15,No,Yes, 0.4% + 2.5p,Miscellaneous Stores,465.948,Other,False,False,False,False,True,False,False,False,False,False
5000,4,No,No, 1.75% + 0p,Miscellaneous Stores,87.50000000000001,,False,False,False,False,True,False,False,False,False,False
50000,31,Yes,No, 0.6% + 2p,Miscellaneous Stores,319.7061290322581,,False,False,False,False,True,False,False,False,False,False
2400000,9000,Yes,Yes, 0.41% + 2.5p,Retail Outlet Services,10776.059866666666,Other,False,False,False,False,False,False,True,False,False,False
2000,10,No,Yes, 0.8% + 2p,Business Services,16.753439999999998,Other,False,True,False,False,False,False,False,False,False,False
15000,40,No,No, 0.8% + 2p,Agricultural Services,125.46270000000004,,True,False,False,False,False,False,False,False,False,False
200000,3000,Yes,No, 0.45% + 2p,Retail Outlet Services,992.0066133333336,,False,False,False,False,False,False,True,False,False,False
1000,10,No,No, 1.69% + 0p,Miscellaneous Stores,16.9,,False,False,False,False,True,False,False,False,False,False
750000,100,Yes,Yes, 0.3% + 2p,Miscellaneous Stores,2655.531,Other,False,False,False,False,True,False,False,False,False,False
280000,20,No,No, 0.45% + 2p,Miscellaneous Stores,1378.9776000000002,,False,False,False,False,True,False,False,False,False,False
250000,2500,No,No, 0.99% + 0p,Retail Outlet Services,2524.9999999999995,,False,False,False,False,False,False,True,False,False,False
18000,52,Yes,Yes, 1% + 0p,Miscellaneous Stores,179.99999999999997,Other,False,False,False,False,True,False,False,False,False,False
80000,15,Yes,No, 0.39% + 3p,Miscellaneous Stores,366.49152,,False,False,False,False,True,False,False,False,False,False
4000,35,No,No, 1.75% + 0p,Business Services,70.00000000000001,,False,True,False,False,False,False,False,False,False,False
75000,75,No,No, 0.8% + 2p,Miscellaneous Stores,627.1671999999999,,False,False,False,False,True,False,False,False,False,False
250000,25,No,No, 0.45% + 2p,Miscellaneous Stores,1230.9840000000002,,False,False,False,False,True,False,False,False,False,False
100000,110,Yes,No, 0.39% + 3p,Professional Services and Membership Organizations,457.324690909091,,False,False,False,False,False,True,False,False,False,False
2000,2,No,No, 1.69% + 0p,Transportation Services,33.8,,False,False,False,False,False,False,False,True,False,False
20000,450,Yes,Yes, 1.5% + 0p,Business Services,300.0,Other,False,True,False,False,False,False,False,False,False,False
230000,60,No,Yes, 0.4% + 3p,Miscellaneous Stores,1109.1543,Other,False,False,False,False,True,False,False,False,False,False
50000,1000,Yes,No, 0.8% + 2p,Contracted Services,418.00836,,False,False,False,True,False,False,False,False,False,False
80000,50,Yes,No, 0.6% + 2p,Miscellaneous Stores,517.00672,,False,False,False,False,True,False,False,False,False,False
100000,96,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,464.641875,Other,False,False,False,False,True,False,False,False,False,False
50000,100,Yes,No, 0.65% + 2p,Miscellaneous Stores,348.5697,,False,False,False,False,True,False,False,False,False,False
75000,10,Yes,Yes, 0.42% + 3p,Miscellaneous Stores,363.93855,Other,False,False,False,False,True,False,False,False,False,False
40000,150,No,Yes, 0.49% + 2.5p,Business Services,222.87426666666667,Other,False,True,False,False,False,False,False,False,False,False
25000,400,No,No, 0.8% + 2p,Miscellaneous Stores,209.01045,,False,False,False,False,True,False,False,False,False,False
180000,20,No,No, 0.45% + 2p,Retail Outlet Services,893.6928,,False,False,False,False,False,False,True,False,False,False
300000,260,Yes,Yes, 0.42% + 2p,Retail Outlet Services,1392.1070769230766,Other,False,False,False,False,False,False,True,False,False,False
130000,50,Yes,Yes, 0.42% + 3p,Miscellaneous Stores,629.3173639999999,Other,False,False,False,False,True,False,False,False,False,False
25000,17,Yes,No, 1.5% + 0p,Miscellaneous Stores,375.0,,False,False,False,False,True,False,False,False,False,False
12000,15,No,No, 0.8% + 2p,Miscellaneous Stores,100.45376000000002,,False,False,False,False,True,False,False,False,False,False
150000,12,Yes,No, 0.4% + 2.5p,Miscellaneous Stores,699.5024999999999,,False,False,False,False,True,False,False,False,False,False
50000,2000,No,No, 1.69% + 0p,Agricultural Services,844.9999999999999,,True,False,False,False,False,False,False,False,False,False
550000,10157,Yes,Yes, 0.4% + 3p,Agricultural Services,2486.007342719307,Other,True,False,False,False,False,False,False,False,False,False
60000,30,No,Yes, 0.65% + 2p,Miscellaneous Stores,418.4788,Other,False,False,False,False,True,False,False,False,False,False
220000,5,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,1031.8968,Other,False,False,False,False,True,False,False,False,False,False
10000,12,No,No, 1.69% + 0p,Miscellaneous Stores,168.99999999999997,,False,False,False,False,True,False,False,False,False,False
80000,340,No,Yes, 1.69% + 0p,Business Services,1351.9999999999998,Other,False,True,False,False,False,False,False,False,False,False
40000,35,Yes,Yes, 1.5% + 0p,Clothing Stores,600.0,Other,False,False,True,False,False,False,False,False,False,False
100000,50,Yes,Yes, 0.6% + 2p,Miscellaneous Stores,646.2584,Other,False,False,False,False,True,False,False,False,False,False
5000,5,No,No, 1.69% + 0p,Retail Outlet Services,84.49999999999999,,False,False,False,False,False,False,True,False,False,False
150000,1500,No,No, 0.8% + 2p,Transportation Services,1254.01672,,False,False,False,False,False,False,False,True,False,False
5000,1500,No,No, 0.8% + 2p,Business Services,41.80055733333334,,False,True,False,False,False,False,False,False,False,False
1000000,150,Yes,Yes, 1.5% + 0p,Miscellaneous Stores,15000.0,Other,False,False,False,False,True,False,False,False,False,False
50000,15,No,No, 1.69% + 0p,Miscellaneous Stores,844.9999999999999,,False,False,False,False,True,False,False,False,False,False
40000,16,No,Yes, 1% + 0p,Miscellaneous Stores,400.0,Other,False,False,False,False,True,False,False,False,False,False
10000,10,No,No, 0.85% + 2p,Retail Outlet Services,89.97959999999999,,False,False,False,False,False,False,True,False,False,False
15000,45,Yes,Yes, 1.75% + 0p,Professional Services and Membership Organizations,262.5,Other,False,False,False,False,False,True,False,False,False,False
40000,8,No,No, 0.49% + 2.5p,Business Services,224.1925,,False,True,False,False,False,False,False,False,False,False
40000,200,No,Yes, 1.5% + 0p,Miscellaneous Stores,600.0,Other,False,False,False,False,True,False,False,False,False,False
100,15,No,No, 1.5% + 0p,Retail Outlet Services,1.5000000000000002,,False,False,False,False,False,False,True,False,False,False
20000,35,Yes,Yes, 1.5% + 0p,Professional Services and Membership Organizations,300.0,Other,False,False,False,False,False,True,False,False,False,False
40000,20,Yes,Yes, 1% + 0p,Retail Outlet Services,400.0,Other,False,False,False,False,False,False,True,False,False,False
1200000,2000,Yes,Yes, 0.28% + 2p,Miscellaneous Stores,3936.03936,Other,False,False,False,False,True,False,False,False,False,False
20000,100,Yes,Yes, 0.75% + 2p,Retail Outlet Services,159.23183999999998,Other,False,False,False,False,False,False,True,False,False,False
67000,100,No,No, 0.65% + 2p,Miscellaneous Stores,467.083398,,False,False,False,False,True,False,False,False,False,False
50000,20,Yes,No, 0.65% + 2p,Miscellaneous Stores,348.8485,,False,False,False,False,True,False,False,False,False,False
12000,200,No,No, 1.5% + 0p,Agricultural Services,179.99999999999997,,True,False,False,False,False,False,False,False,False,False
5000,500,No,No, 0.8% + 2p,Miscellaneous Stores,41.801672,,False,False,False,False,True,False,False,False,False,False
5000,50,No,No, 0.8% + 2p,Agricultural Services,41.81672,,True,False,False,False,False,False,False,False,False,False
15000,35,No,No, 1.69% + 0p,Professional Services and Membership Organizations,253.5,,False,False,False,False,False,True,False,False,False,False
1100000,9,Yes,Yes, 0.28% + 2p,Business Services,3616.017777777778,Other,False,True,False,False,False,False,False,False,False,False
200000,20,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,915.7716,Other,False,False,False,False,True,False,False,False,False,False
25000,30,No,No, 1% + 0p,Transportation Services,250.0,,False,False,False,False,False,False,False,True,False,False
60000,20,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,274.73148000000003,Other,False,False,False,False,True,False,False,False,False,False
45000,35,No,Yes, 0.8% + 2p,Miscellaneous Stores,376.4149714285714,Other,False,False,False,False,True,False,False,False,False,False
6000000,40,Yes,Yes, 0.27% + 2p,Professional Services and Membership Organizations,18369.18,Other,False,False,False,False,False,True,False,False,False,False
100000,48,Yes,Yes, 0.6% + 2p,Professional Services and Membership Organizations,646.2691666666667,Other,False,False,False,False,False,True,False,False,False,False
300000,14,Yes,Yes, 0.42% + 2p,Miscellaneous Stores,1393.9885714285713,Other,False,False,False,False,True,False,False,False,False,False
25000,450,Yes,No, 1.75% + 0p,Transportation Services,437.50000000000006,,False,False,False,False,False,False,False,True,False,False
40000,150,Yes,No, 1.5% + 0p,Miscellaneous Stores,600.0,,False,False,False,False,True,False,False,False,False,False
200000,60,No,No, 0.4% + 2.5p,Miscellaneous Stores,929.574,,False,False,False,False,True,False,False,False,False,False
2000,15,No,No, 1.69% + 0p,Miscellaneous Stores,33.8,,False,False,False,False,True,False,False,False,False,False
5000,100,Yes,No, 1.5% + 0p,Utility Services,75.0,,False,False,False,False,False,False,False,False,False,True
800,3,No,No, 1.69% + 0p,Business Services,13.52,,False,True,False,False,False,False,False,False,False,False
1000000,76,Yes,Yes, 0.4% + 3p,Miscellaneous Stores,4521.784210526316,Other,False,False,False,False,True,False,False,False,False,False
1000000,50,Yes,Yes, 0.28% + 2p,Retail Outlet Services,3281.312,Other,False,False,False,False,False,False,True,False,False,False
150000,35,Yes,No, 0.4% + 2.5p,Miscellaneous Stores,697.5951428571427,,False,False,False,False,True,False,False,False,False,False
5000,30,No,No, 1.69% + 0p,Contracted Services,84.49999999999999,,False,False,False,True,False,False,False,False,False,False
600000,16,Yes,Yes, 0.35% + 2p,Retail Outlet Services,2372.9625,Other,False,False,False,False,False,False,True,False,False,False
360000,10,Yes,Yes, 0.42% + 2p,Retail Outlet Services,1673.7407999999998,Other,False,False,False,False,False,False,True,False,False,False
80000,30,Yes,Yes, 0.55% + 2p,Miscellaneous Stores,473.9157333333334,Other,False,False,False,False,True,False,False,False,False,False
850000,18,Yes,No, 0.3% + 2p,Miscellaneous Stores,3012.343333333333,,False,False,False,False,True,False,False,False,False,False
30000,40,No,Yes, 1.69% + 0p,Professional Services and Membership Organizations,507.0,Other,False,False,False,False,False,True,False,False,False,False
1600000,16,Yes,Yes, 0.28% + 2p,Miscellaneous Stores,5254.56,Other,False,False,False,False,True,False,False,False,False,False
45000,80,No,Yes, 0.5% + 3p,Business Services,265.5995625,Other,False,True,False,False,False,False,False,False,False,False
150000,4000,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,696.6087074999999,Other,False,False,False,False,True,False,False,False,False,False
5000,20,No,No, 1.75% + 0p,Professional Services and Membership Organizations,87.50000000000001,,False,False,False,False,False,True,False,False,False,False
200000,20,No,No, 0.4% + 2.5p,Contracted Services,931.122,,False,False,False,True,False,False,False,False,False,False
200000,20,Yes,No, 0.39% + 3p,Miscellaneous Stores,915.7716,,False,False,False,False,True,False,False,False,False,False
50000,50,No,No, 0.65% + 2p,Miscellaneous Stores,348.6394,,False,False,False,False,True,False,False,False,False,False
12000,20,Yes,Yes, 0.8% + 2p,Miscellaneous Stores,100.42032000000002,Other,False,False,False,False,True,False,False,False,False,False
12000,350,Yes,No, 1.69% + 0p,Miscellaneous Stores,202.8,,False,False,False,False,True,False,False,False,False,False
60000,4000,Yes,Yes, 0.6% + 2p,Agricultural Services,383.401917,Other,True,False,False,False,False,False,False,False,False,False
3000,35,No,No, 1.69% + 0p,Professional Services and Membership Organizations,50.7,,False,False,False,False,False,True,False,False,False,False
1000,40,No,No, 0.8% + 2p,Miscellaneous Stores,8.36418,,False,False,False,False,True,False,False,False,False,False
10000,150,No,No, 1.69% + 0p,Business Services,168.99999999999997,,False,True,False,False,False,False,False,False,False,False
30000,20,No,No, 1.5% + 0p,Miscellaneous Stores,450.0,,False,False,False,False,True,False,False,False,False,False
5000,20,No,No, 1.69% + 0p,Miscellaneous Stores,84.49999999999999,,False,False,False,False,True,False,False,False,False,False
12000,35,No,No, 1.69% + 0p,Miscellaneous Stores,202.8,,False,False,False,False,True,False,False,False,False,False
100000,15,No,No, 1.75% + 0p,Miscellaneous Stores,1750.0000000000002,,False,False,False,False,True,False,False,False,False,False
900000,300,Yes,No, 1.5% + 0p,Miscellaneous Stores,13500.0,,False,False,False,False,True,False,False,False,False,False
8000,150,No,No, 0.8% + 2p,Miscellaneous Stores,66.88891733333332,,False,False,False,False,True,False,False,False,False,False
22000,65,No,Yes, 1% + 0p,Professional Services and Membership Organizations,220.0,Other,False,False,False,False,False,True,False,False,False,False
120000,15,No,Yes, 0.4% + 2.5p,Retail Outlet Services,559.1376,Other,False,False,False,False,False,False,True,False,False,False
7500,10,No,No, 0.8% + 2p,Miscellaneous Stores,62.82540000000001,,False,False,False,False,True,False,False,False,False,False
30000,10000,Yes,No, 1.5% + 0p,Contracted Services,450.0,,False,False,False,True,False,False,False,False,False,False
40000,150,Yes,Yes, 0.49% + 2.5p,Miscellaneous Stores,222.87426666666667,Other,False,False,False,False,True,False,False,False,False,False
180000,55,No,Yes, 0.4% + 2.5p,Miscellaneous Stores,836.6799272727274,Other,False,False,False,False,True,False,False,False,False,False
4000,4,No,No, 1.75% + 0p,Business Services,70.00000000000001,,False,True,False,False,False,False,False,False,False,False
12000,55,Yes,No, 1.69% + 0p,Business Services,202.8,,False,True,False,False,False,False,False,False,False,False
1300000,120,Yes,Yes, 0.4% + 3p,Agricultural Services,5877.469,Other,True,False,False,False,False,False,False,False,False,False
1000000,75,Yes,Yes, 0.28% + 2p,Miscellaneous Stores,3280.8746666666666,Other,False,False,False,False,True,False,False,False,False,False
3000,38,No,Yes, 0.8% + 2p,Professional Services and Membership Organizations,25.093200000000007,Other,False,False,False,False,False,True,False,False,False,False
480000,20,Yes,No, 0.4% + 2.5p,Retail Outlet Services,2234.6928,,False,False,False,False,False,False,True,False,False,False
200000,100,Yes,No, 1% + 0p,Retail Outlet Services,2000.0,,False,False,False,False,False,False,True,False,False,False
300000,200,Yes,Yes, 0.42% + 2p,Business Services,1392.1391999999998,Other,False,True,False,False,False,False,False,False,False,False
20000,20,Yes,No, 1.5% + 0p,Professional Services and Membership Organizations,300.0,,False,False,False,False,False,True,False,False,False,False
24000,45,No,Yes, 0.8% + 2p,Professional Services and Membership Organizations,200.72917333333336,Other,False,False,False,False,False,True,False,False,False,False
10000,20,No,No, 1.69% + 0p,Clothing Stores,168.99999999999997,,False,False,True,False,False,False,False,False,False,False
25000,10,Yes,Yes, 0.75% + 2p,Miscellaneous Stores,199.398,Other,False,False,False,False,True,False,False,False,False,False
150000,40,Yes,Yes, 0.4% + 2.5p,Clothing Stores,697.47075,Other,False,False,True,False,False,False,False,False,False,False
175000,50,No,Yes, 1% + 0p,Miscellaneous Stores,1750.0,Other,False,False,False,False,True,False,False,False,False,False
60000,20,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,274.73148000000003,Other,False,False,False,False,True,False,False,False,False,False
50000,90,No,Yes, 1.5% + 0p,Transportation Services,750.0,Other,False,False,False,False,False,False,False,True,False,False
75000,75,Yes,No, 0.39% + 3p,Retail Outlet Services,343.03716000000003,,False,False,False,False,False,False,True,False,False,False
400000,9,Yes,Yes, 0.4% + 2p,Miscellaneous Stores,1783.9555555555555,Other,False,False,False,False,True,False,False,False,False,False
20000,100,No,No, 1.69% + 0p,Professional Services and Membership Organizations,337.99999999999994,,False,False,False,False,False,True,False,False,False,False
1000,50,Yes,No, 1.69% + 0p,Business Services,16.9,,False,True,False,False,False,False,False,False,False,False
5000,40,No,No, 1.5% + 0p,Miscellaneous Stores,75.0,,False,False,False,False,True,False,False,False,False,False
100000,60,No,Yes, 0.55% + 2p,Miscellaneous Stores,592.1973333333334,Other,False,False,False,False,True,False,False,False,False,False
2000,10,No,No, 1.75% + 0p,Business Services,35.00000000000001,,False,True,False,False,False,False,False,False,False,False
1000,10,Yes,No, 1.69% + 0p,Miscellaneous Stores,16.9,,False,False,False,False,True,False,False,False,False,False
7000,30,No,No, 0.8% + 2p,Miscellaneous Stores,58.55901333333334,,False,False,False,False,True,False,False,False,False,False
15000,20,Yes,Yes, 1% + 0p,Miscellaneous Stores,150.0,Other,False,False,False,False,True,False,False,False,False,False
80000,20,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,366.30864,Other,False,False,False,False,True,False,False,False,False,False
150000,80,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,686.057175,Other,False,False,False,False,True,False,False,False,False,False
600000,80,Yes,Yes, 0.35% + 2p,Miscellaneous Stores,2370.5925,Other,False,False,False,False,True,False,False,False,False,False
60000,30,Yes,No, 0.65% + 2p,Transportation Services,418.4788,,False,False,False,False,False,False,False,True,False,False
150000,10,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,687.8574000000001,Other,False,False,False,False,True,False,False,False,False,False
10000,10,No,Yes, 1.69% + 0p,Miscellaneous Stores,168.99999999999997,Other,False,False,False,False,True,False,False,False,False,False
300000,15,No,Yes, 0.42% + 2p,Miscellaneous Stores,1393.8559999999998,Other,False,False,False,False,True,False,False,False,False,False
230000,20,Yes,Yes, 0.39% + 3p,Retail Outlet Services,1053.1373400000002,Other,False,False,False,False,False,False,True,False,False,False
27000,50,No,Yes, 0.8% + 2p,Miscellaneous Stores,225.810288,Other,False,False,False,False,True,False,False,False,False,False
15000,200,No,Yes, 0.8% + 2p,Business Services,125.41254000000002,Other,False,True,False,False,False,False,False,False,False,False
500000,30,Yes,No, 0.4% + 2p,Miscellaneous Stores,2226.483333333333,,False,False,False,False,True,False,False,False,False,False
50000,15,Yes,No, 0.8% + 2p,Miscellaneous Stores,418.5573333333334,,False,False,False,False,True,False,False,False,False,False
100000,35,Yes,No, 0.4% + 2.5p,Miscellaneous Stores,465.0634285714286,,False,False,False,False,True,False,False,False,False,False
7000,30,No,No, 1.69% + 0p,Miscellaneous Stores,118.29999999999998,,False,False,False,False,True,False,False,False,False,False
30000,90,Yes,No, 1% + 0p,Miscellaneous Stores,300.0,,False,False,False,False,True,False,False,False,False,False
700000,30,No,Yes, 1.69% + 0p,Retail Outlet Services,11829.999999999998,Other,False,False,False,False,False,False,True,False,False,False
10000,2000,Yes,No, 1.69% + 0p,Miscellaneous Stores,168.99999999999997,,False,False,False,False,True,False,False,False,False,False
400000,9,Yes,Yes, 0.42% + 2p,Miscellaneous Stores,1892.1955555555555,Other,False,False,False,False,True,False,False,False,False,False
3000,15,No,No, 0.8% + 2p,Miscellaneous Stores,25.113440000000004,,False,False,False,False,True,False,False,False,False,False
1200000,50,Yes,No, 0.28% + 2p,Miscellaneous Stores,3937.5744,,False,False,False,False,True,False,False,False,False,False
50000,100,No,No, 0.8% + 2p,Professional Services and Membership Organizations,418.0836000000001,,False,False,False,False,False,True,False,False,False,False
350000,285,No,Yes, 0.4% + 3p,Business Services,1582.1665263157895,Other,False,True,False,False,False,False,False,False,False,False
150000,150,Yes,No, 0.4% + 2.5p,Business Services,696.8322,,False,True,False,False,False,False,False,False,False,False
200000,20,No,No, 0.4% + 2.5p,Miscellaneous Stores,931.122,,False,False,False,False,True,False,False,False,False,False
200000,15,Yes,Yes, 0.4% + 2.5p,Miscellaneous Stores,931.896,Other,False,False,False,False,True,False,False,False,False,False
15000,50,No,No, 0.75% + 2p,Miscellaneous Stores,119.44776,,False,False,False,False,True,False,False,False,False,False
250000,100,Yes,Yes, 0.39% + 3p,Clothing Stores,1143.3429,Other,False,False,True,False,False,False,False,False,False,False
364000,10,No,Yes, 0.42% + 2p,Miscellaneous Stores,1692.33792,Other,False,False,False,False,True,False,False,False,False,False
100000,15,No,No, 0.8% + 2p,Miscellaneous Stores,837.1146666666668,,False,False,False,False,True,False,False,False,False,False
5000,1500,No,No, 1.75% + 0p,Miscellaneous Stores,87.50000000000001,,False,False,False,False,True,False,False,False,False,False
10000,10,Yes,No, 1.69% + 0p,Retail Outlet Services,168.99999999999997,,False,False,False,False,False,False,True,False,False,False
1000,20,Yes,No, 1.69% + 0p,Miscellaneous Stores,16.9,,False,False,False,False,True,False,False,False,False,False
450000,25,Yes,Yes, 0.39% + 3p,Miscellaneous Stores,2059.86888,Other,False,False,False,False,True,False,False,False,False,False
550000,50,Yes,No, 0.35% + 2p,Clothing Stores,2173.369,,False,False,True,False,False,False,False,False,False,False
340000,12,Yes,No, 0.39% + 3p,Miscellaneous Stores,1558.3662000000002,,False,False,False,False,True,False,False,False,False,False
10000,10,No,No, 0.8% + 2p,Miscellaneous Stores,83.7672,,False,False,False,False,True,False,False,False,False,False
50000,157,Yes,Yes, 1.69% + 0p,Retail Outlet Services,844.9999999999999,Other,False,False,False,False,False,False,True,False,False,False
150000,35,No,Yes, 0.4% + 2.5p,Miscellaneous Stores,697.5951428571427,Other,False,False,False,False,True,False,False,False,False,False
150000,2500,No,Yes, 0.4% + 3p,Clothing Stores,723.008676,Other,False,False,True,False,False,False,False,False,False,False
20000,25,No,Yes, 0.8% + 2p,Miscellaneous Stores,167.33376,Other,False,False,False,False,True,False,False,False,False,False
25000,5,No,No, 0.8% + 2p,Miscellaneous Stores,209.83600000000004,,False,False,False,False,True,False,False,False,False,False
20000,20,No,Yes, 1% + 0p,Transportation Services,200.0,Other,False,False,False,False,False,False,False,True,False,False
